	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1222	335_1	the operating system user interface intuitive large multi touch track pad amazing	user interface	25--39	1	system touch operating user interface the
1005	2004_0	if really want bang up system n't need run windows application go apple	system	29--35	1	system want up
1392	429_0	the repair make quickly though i must say however second time ship incorrect address take nearly week get	ship	78--85	-1	take say ship second time
183	2749_0	love n't take space like regular computer	space	29--34	1	take space
1969	1338_0	the brand tarnish heart	brand	4--9	-1	tarnish brand the
727	1327_0	but arm velcro tear one use	arm velcro	8--18	-1	tear arm velcro
1859	1008_0	ive call tech support many time	tech support	16--28	0	tech support call
930	1824_0	when call tech support rout someone another country not know	tech support	14--26	-1	tech support call
154	392_0	i custom order machine hp could not understand techie due accent	techie	66--72	-1	techie due
387	881_0	after 2 month complaint asus finally send right power supply techie	power supply	58--70	0	techie power supply
685	881_1	after 2 month complaint asus finally send right power supply techie	techie	77--84	0	techie right power send supply
1960	1302_0	i guess technical person	technical person	19--35	0	technical person guess
1808	463_0	spent 2 hour phone hp technical support	hp technical support	28--48	0	technical support hp spent
2098	1446_0	when i call toshiba would not anything even try charge $ 35 phone call even though n't offer technical support	technical support	136--153	-1	technical support offer
1337	990_0	the technical service dell 3rd world might well not even bother	technical service dell	4--30	-1	technical the bother dell service
1140	1425_2	in desperation i call customer service number tell warranty expire 2 day old priviledge talk technician would cost credit card ready	talk technician	137--160	-1	technician priviledge expire cost talk
301	1018_0	i past dell laptop send item need send repair technician house fix	repair technician	84--101	1	technician repair fix
1578	510_0	they send sony 'certified ' technician	sony 'certified ' technician	16--43	0	technician sony certified send
1856	761_0	with today 's company fighting marketshare shame asus get away inept staff answer telephone	staff	98--103	-1	telephone staff
1396	3048_0	i staff tell old version not make fan noise cause different computer	staff	10--15	-1	tell staff
955	1654_0	it 's application terrific include replacement microsoft office	application	5--17	1	terrific application
187	27_0	the ease set terrific	set	12--18	1	terrific ease set
1558	2388_0	really like textured surface show no fingerprint	surface	25--32	1	textured surface show
849	621_0	called headquarters report tft panel break fix end week week 3	tft panel	45--54	-1	tft end panel
2132	9_0	the apple team also assist nicely choose computer right	apple team	4--14	1	the assist apple team
182	1564_0	the display awesome	display	4--11	1	the awesome display
2074	2349_0	the led backlit display make picture pop much	led backlit display	4--23	1	the backlit led make display
1361	248_0	the internet explorer slow beginning	internet explorer	4--21	-1	the beginning explorer internet
1611	2275_0	the build camera useful chat tech remote building campus	build camera	4--19	1	the camera tech build chat
976	597_0	the ilife software come computer simple use produce great finished product	ilife software	4--18	1	the come ilife software
412	1744_0	supplied software the software come machine greatly welcome compare windows come	supplied software	0--17	0	the come supplied software
1746	1744_1	supplied software the software come machine greatly welcome compare windows come	software	23--31	1	the come supplied software
846	2050_0	the system come not work properly try fix problem start not work	system	4--10	-1	the come system
1555	1086_1	either the computer is too slow to detect the keys typed this is unlikely as i am a slow typist or the keyboard simply does not detect the keys being typed	keyboard	105--113	-1	the detect keyboard
41	286_0	the display beyond horrible	display	4--11	-1	the display horrible
1141	311_0	the display incredibly bright much bright powerbook crisp	display	4--11	1	the display powerbook
1480	278_0	the layout macbook horrible confuse	layout	4--10	-1	the layout macbook
658	2279_1	the sheer power flexibility make macbook pro must techie	flexibility	20--31	1	the make sheer flexibility power
1712	2018_0	the material come computer not include right anywhere	material	4--13	-1	the material come
802	2584_0	the keyboard like no laptop keyboard	keyboard	4--12	0	the no laptop like keyboard
1417	2584_1	the keyboard like no laptop keyboard	keyboard	37--45	0	the no laptop like keyboard
272	3045_0	fan noise the fan make constant hissing noise background	fan	0--3	-1	the noise fan
2246	3045_1	fan noise the fan make constant hissing noise background	fan	15--18	-1	the noise fan
2151	3036_0	the pricing competitive	pricing	4--11	1	the pricing competitive
1450	1104_0	the first program i switch game child	program	10--18	0	the program child first
81	2214_0	the program come computer work beautifully	program	4--11	1	the program come
1160	2409_0	the program come standard leopard running system enough average person run basic	program	4--12	1	the program come
965	1531_0	the program great like iphoto love editing capability imail incorporate address book ipod ipad imovie etc	program	4--12	1	the program great
713	1565_0	the resolution even high laptop market	resolution	4--14	1	the resolution market
1944	204_0	the screen resolution exactly i look	screen resolution	4--21	1	the resolution screen look
519	1316_2	the tech guy say service center not 1 to 1 exchange i direct concern sale team retail shop i buy netbook	tech guy	4--12	0	the say tech guy
2158	2649_0	the processor scream unique way apple osx 16 function graphic rout hardware rather software	processor	4--13	1	the scream processor
1504	2373_0	the screen take get use small laptop	screen	4--10	-1	the screen take
966	13_0	the amd turin processor seem always perform much good intel	amd turin processor	4--23	1	the seem turin processor amd
1807	2781_0	the speaker terrible probably cheap one i ever see laptop planning listen music i suggest get something well	speaker	4--12	-1	the speaker see listen
1258	2155_0	the speed give power work project seamlessly multiple time sowish	speed	4--9	1	the speed give
1937	2934_0	the internet speed spectacular	internet speed	4--18	1	the speed spectacular internet
65	878_0	the tech store i purchase send back eventually i get new repair machine approximately 3 week later	tech store	4--14	-1	the tech send store
1973	151_0	the keyboard top notch	keyboard	4--12	1	the top keyboard
1687	777_0	how does the power supply not work	power supply	13--25	-1	the work power supply
598	1411_0	there hardly memory computer 's hard drive	memory	20--26	-1	there hardly drive memory
1368	1444_0	apparently manufacturing defect something amount thermal paste	thermal paste	73--86	-1	thermal amount paste defect something
1183	1610_0	my macbook much good look thin	look	29--36	1	thin look macbook
322	2611_0	apple always great aesthetic thing always come good look product	aesthetic	32--42	1	thing aesthetic
2042	103_0	the reality heat quickly take way long simple thing like open documents folder	open documents folder	92--119	-1	thing folder documents open like
1180	138_0	good thing graphic quality	graphic quality	23--39	1	thing graphic quality
2053	3077_0	for care noise thing n't really make	noise	26--31	1	thing noise
1826	3073_0	the best thing laptop price along newer feature	price	40--45	1	thing price laptop feature
1304	1647_0	and ram thing make fast come sport 2 gig high performance handle stuff surf web whole lot faster	ram	8--11	1	thing ram
1487	1449_0	the apple system price luxury ar n't worth charge model 's specification far impressive thing get apple name	specification	105--119	-1	thing specification
1876	1062_0	the thing update video 're set	video	42--47	-1	thing the set video update
1762	2377_0	the video chat thing iffy im sure update next version macbook book quality good	video chat	4--14	-1	thing video chat
1156	2939_0	this laptop great price sleek look	price	23--28	1	this great price laptop look
1379	2656_0	this great value money	value	16--21	1	this money great value
1472	2823_0	this great little computer price	price	40--45	1	this price little computer great
44	961_0	this time mouse pad right click key would n't work	mouse pad	16--25	-1	this work pad key time mouse
482	543_0	much effort 10 day asus replace tithe wifi weak	wifi	50--54	-1	tithe wifi weak
1587	2504_0	features dashboard allow view frequently use tool like calculator weather forecast movie time calendar computer post etc	features	0--8	0	tool features allow dashboard
285	1872_0	i bought this lap top and the charge time dose n't last as long as they say it will more like 2 hours	charge time	30--41	-1	top charge the time
1101	2894_0	the difference toshiba lot memory hard drive space	memory	45--51	1	toshiba difference lot memory
1051	2698_0	i go toshiba online help find suggestion fix	toshiba online help	10--29	1	toshiba online find help
282	2331_0	i also try touch pad compare netbooks store	touch pad	19--28	0	touch compare pad
998	344_1	it bein shop get new hardrive 2 time fix touch control button keyboard	touch control button	71--92	-1	touch control button keyboard
356	344_2	it bein shop get new hardrive 2 time fix touch control button keyboard	keyboard	100--108	-1	touch control fix button keyboard
2079	2337_0	touch pad fine 's real touch pad	touch pad	4--13	1	touch fine pad real
1415	2337_1	touch pad fine 's real touch pad	touch pad	43--52	1	touch fine pad real
1023	2593_0	it full size touch pad 2 button instead one	touch pad	22--31	0	touch full pad it size
1783	337_0	however multi touch gesture large track area make external mouse unnecessary unless 're game	multi touch gesture	13--33	1	touch multi however gesture make
1904	3016_0	i upgrade old macbook lion i kind know i get n't able enjoy awesome new multi touch feature	multi touch feature	131--151	1	touch new awesome multi feature
1955	1746_5	screen keyboard mouse if cant see spend extra money jump mac beautiful screen responsive island backlit keyboard fun multi touch mouse worth extra money alone	mouse	22--27	0	touch screen mouse keyboard
1780	152_0	the touch pad among best	touch pad	4--13	1	touch the pad best
264	2807_2	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	touch pad	43--52	0	touch use pad
435	2807_3	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	touch pad	64--73	-1	touch use pad
2152	2668_0	the thing say touch pad doesnt work like time	touch pad	37--46	-1	touch work pad
467	2575_0	the thing i wish option turn touchpad button like big 16 laptop	touchpad	62--70	-1	touchpad button
2078	446_0	i love glass touchpad	glass touchpad	11--25	1	touchpad glass love i
12	2219_0	the touchpad intuitive much i never want use button click	touchpad	4--12	1	touchpad intuitive
1451	2697_0	i also problem touchpad cause mouse pointer jump screen	touchpad	30--38	-1	touchpad mouse
1855	2731_0	the first one sent touchpad n't work the second sent usb n't work the third sent touchpad n't work the fourth sent has n't arrive yet	touchpad	20--28	-1	touchpad n't work sent one
1989	2731_2	the first one sent touchpad n't work the second sent usb n't work the third sent touchpad n't work the fourth sent has n't arrive yet	touchpad	90--98	-1	touchpad n't work sent one
927	2332_0	it real touchpad not toy i saw brand	touchpad	13--21	1	touchpad real saw it
73	2574_0	i play lot casual game online touchpad responsive	touchpad	45--53	1	touchpad responsive play game
1518	1858_0	the touchpad extremely sensitive drawback	touchpad	4--12	-1	touchpad sensitive
297	1051_0	touchpad take bit time get use	touchpad	1--9	0	touchpad take
733	2320_0	i buy logitech desktop set anticipation use mbp i use touchpad 90 % time	touchpad	86--94	1	touchpad use % time
2207	2548_0	the track pad really stand though several different thing depend many finger use track pad awesome thinking apple	track pad	4--13	1	track thinking the pad stand
590	2548_1	the track pad really stand though several different thing depend many finger use track pad awesome thinking apple	track pad	148--157	1	track thinking the pad stand
430	2477_0	i love feel key board well trackpad	key board	23--32	1	trackpad board key
2030	208_0	the trackpad easy learn navigate	trackpad	4--12	1	trackpad easy
1452	2478_0	all thing trackpad make navigate around computer program much simpler quicker easy	trackpad	35--43	1	trackpad thing make all
794	2081_0	i love multi touch trackpad	multi touch trackpad	11--31	1	trackpad touch multi love
1437	308_0	on powerbook g4 i would never use trackpad i would use external mouse i n't like trackpad	trackpad	41--49	-1	trackpad use like
339	308_2	on powerbook g4 i would never use trackpad i would use external mouse i n't like trackpad	trackpad	106--114	-1	trackpad use like
2015	309_0	since i 've computer i 've use trackpad nice smooth	trackpad	48--56	1	trackpad use smooth 've
1592	578_0	the final cut pro laptop fast easy i use seamlessly transfer work home computer also mac	final cut pro	4--17	1	transfer pro cut final
910	1430_1	i not much computer techie i understand internal problem though i trend micro antiviral program	antiviral program	122--139	0	trend micro program antiviral
278	2707_0	would like trendy high tech feature	feature	34--42	-1	trendy high tech like feature
1671	2784_0	it not clear microsoft student edition load computer six month trial	microsoft student edition	26--51	-1	trial it edition computer student microsoft
1454	2819_0	aside trial software short battery life lack webcam great	trial software	15--29	-1	trial lack aside software
1028	1645_0	see come laptops buy get normal operating system trial must need stuff come	operating system	62--78	0	trial operating system
223	2936_0	oh word stuff trial version month go open ask product key didnt come computer even click cancel wont let use i use old word processer work good	word processer	240--254	1	trial work word processer
1916	821_0	also i lot trouble key stick not type correctly	key	44--48	-1	trouble lot stick key
2257	2868_0	true quality great price	quality	5--12	1	true price quality
1655	3042_1	hard disk the new edition give hard disk space 500gb instead 320gb time teach never trust internal hard disk	hard disk space	44--59	1	trust give space hard internal 500gb teach disk
224	1432_0	i constantly try uninstall program clean cooky delete unused file	program	36--44	0	try program uninstall
1667	273_1	even virus protection always turn update need instal	update	54--61	-1	turn update instal
1203	273_0	even virus protection always turn update need instal	virus protection	10--26	-1	turn virus protection
426	1177_0	take time go tutorial patiently	tutorial	34--43	0	tutorial patiently
1065	3_0	it 's nice look key easy type	key	32--36	1	type key
2002	3_1	it 's nice look key easy type	look	16--20	1	type look nice
1644	2407_0	you even run parallels type program easily run leftover pc software absolutely not without	parallel type program	19--41	1	type program run
1316	764_0	call tech support standard email form fax back u	tech support	5--17	0	u tech support call fax
1136	561_0	apple navigate thru unexplored world internet	internet	58--66	0	unexplored navigate thru world internet
556	2348_0	the unibody design edgy durable	unibody design	4--18	1	unibody the design durable
1672	337_3	however multi touch gesture large track area make external mouse unnecessary unless 're game	game	115--121	0	unless make unnecessary game 're mouse
286	128_0	second one problem bad video card unreliable overall second time return laptop back best buy	video card	48--58	-1	unreliable video card
1637	1087_0	either way the keyboard is unsatisfactory	keyboard	16--24	-1	unsatisfactory the way keyboard
1385	2813_0	memory upgradable	memory	0--6	1	upgradable memory
99	678_1	plenty storage 250 gb though i upgrade ram	ram	69--72	0	upgrade ram storage
2189	2084_0	if want little custom ability drop buck upgrade one robust version win 7 grab 2gb stick memory spice bit	win 7	109--114	1	upgrade win 2gb version stick 7
1247	1484_0	if upgrade possible full windows 7 i truly happy geek	windows 7	35--44	1	upgrade windows possible geek i full 7 if
1305	3056_1	the speed difference next nothing mac hard drive manually upgraded could buy $ 60 500gb external hard drive	hard drive	59--69	0	upgraded buy hard drive external 500gb
752	3056_2	the speed difference next nothing mac hard drive manually upgraded could buy $ 60 500gb external hard drive	500gb external hard drive	123--148	0	upgraded buy hard drive external 500gb
340	2273_0	with upgraded memory macbook pro never issue run many many application	upgraded memory	9--24	1	upgraded with macbook memory
1139	559_0	apple reputation well know easy usage	usage	54--59	1	usage know easy
1646	2304_2	3 usb port 1 sd memory card reader sd memory car expansion	sd memory car expansion	51--74	0	usb car reader expansion 1 memory port card sd
1728	2304_1	3 usb port 1 sd memory card reader sd memory car expansion	sd memory card reader	22--43	0	usb reader expansion 1 memory port card sd
402	1348_0	may i start problem usb port not work	usb port	42--51	-1	usb start may work i not problem port
801	2503_0	everything mac not visually appeal easy use	use	74--77	1	use appeal easy
845	560_0	easy anyone use apple specially macbook pro notebook	use	30--33	1	use apple
766	1717_0	the ibook backup also use firewire connection	ibook backup	6--18	0	use backup the ibook
770	2470_3	its ease use top service apple phone assistance belly genius bar not beat	genius bar	99--109	1	use bar apple service genius beat top phone belly assistance
748	2470_0	its ease use top service apple phone assistance belly genius bar not beat	use	12--15	1	use bar ease
1932	2005_3	high quality killer gui extremely stable highly expandable bundle lot good application easy use absolutely gorgeous	use	143--146	1	use bundle application easy gorgeous expandable
724	1175_0	the laptop relatively simple use though i buy macs dummies well worth $ 2	use	35--38	1	use buy laptop
869	43_0	it absolutely horrible use despite call advanced feature	feature	69--77	-1	use call feature advanced despite
164	2236_3	also may need charge day medium use every thing fast easy mac size look feature attract	charge	21--27	0	use charge
2283	2267_2	as computer science student college i find portability longevity ease use computer make shockingly want homework	use	94--97	1	use computer
703	327_0	also good college student need reliable easy use computer	use	76--79	1	use computer
1606	2787_1	overall computer easy use screen perfect great computer daughter love	use	37--40	1	use computer easy
362	2946_0	everything computer easy use	use	42--45	1	use computer easy
1900	1056_1	before i reload windows 7 ultimate use downloaded driver acer 's site	windows 7 ultimate	24--42	0	use downloaded windows reload ultimate 7
1995	2234_2	come new osx come new feature make use easy	use	74--77	1	use easy
1125	695_0	it much easy use	use	24--27	1	use easy
333	1551_0	it easy use lightweight	use	14--17	1	use easy lightweight
2229	2705_0	registration 1st use easy	use	17--20	1	use easy registration
1902	1408_0	yes computer light weight less expensive average laptop pretty self explanatory use	use	110--113	1	use explanatory weight
332	43_1	it absolutely horrible use despite call advanced feature	use	29--32	-1	use feature horrible
2262	2460_1	it come good use finance scheduling parent business expense definitely amazing gaming	use	22--25	1	use finance
1697	1727_1	the recent safari internet browser freak i use firefox instead	firefox	104--111	1	use firefox
136	1717_1	the ibook backup also use firewire connection	firewire connection	31--50	0	use firewire connection
373	1716_0	there little difficulty migration firewire cable system ca n't use ibook	firewire cable system	57--78	-1	use firewire system cable
2076	451_1	it easy pick use it not take long get use mac os	use	37--40	1	use get take pick
1100	1604_0	i pick inexpensive $ 400 i think would good easy use first laptop	use	92--95	1	use good laptop think would
461	2395_1	it easy use good quality good price	price	41--46	1	use good quality price
1134	2752_0	i use external speaker sound good	external speaker	15--31	1	use good speaker external
279	2824_0	simple use great graphic	graphic	25--33	1	use graphic great
69	1716_1	there little difficulty migration firewire cable system ca n't use ibook	ibook	102--107	0	use ibook
2263	1128_0	keyboard could use trimming	keyboard	0--8	-1	use keyboard
1766	719_2	it easy use keyboard easily accommodate large hand weight fantastic	use	14--17	1	use keyboard
1376	2368_0	he love easy use well school start teach kid early computer easy get start	use	30--33	1	use love easy
1515	2807_0	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	headphone	4--13	-1	use mic headphone
1062	2807_4	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	headphone	97--107	-1	use mic headphone
2248	2807_1	headphone mic jack front touch pad make touch pad hard use use headphone mic not mention laptop design right hand person	mic jack	18--26	-1	use mic headphone mention jack not
515	938_0	now easy use i think great starter laptop	use	27--30	1	use now think easy
1564	2075_1	i first time mac buyer amaze feature ease use mac offer	use	64--67	1	use offer
1738	2121_0	they also use two totally different operate system	operate system	36--53	0	use operate two system
1420	2627_0	it 's also fairly easy use operating system	operating system	33--49	1	use operating system
1586	734_0	i would like use different operating system altogether	operating system	32--48	0	use operating system different
2175	871_0	i use cooling pad n't help	cool pad	8--19	-1	use pad cooling
1404	2272_0	we also use parallel run virtual machine windows xp professional windows 7 home premium windows server enterprise 2003 windows server 2008 enterprise	parallel	12--20	0	use parallel
2188	3060_1	i mainly use email internet manage personal file pic vids etc	manage personal file	41--64	0	use pic personal manage file internet vids
1651	1545_1	i use tutoring business since i 'm always bounce student student ideal portability battery life yes get 8 hour advertised	battery life	124--136	1	use portability get i always since life bounce battery ideal student 'm
1764	2479_0	it much streamlined system add program use internet thing everyone computer	program	48--56	0	use program
1144	2952_0	there no gold key number install program must use serial number not accept thing limit far working good short time	program	41--49	-1	use program
343	2901_2	i find easy use informative wonder alert tutorial make easy someone like not exactly technologically advanced learn use various feature program	use	29--32	1	use program tutorial learn
1204	2901_1	i find easy use informative wonder alert tutorial make easy someone like not exactly technologically advanced learn use various feature program	program	205--213	1	use program various feature
1656	1749_4	only thing use document creation apple doesnt provide kind word processor work window iwork cheap compare office	document creation	51--68	0	use provide creation compare thing only iwork document
1546	1783_1	it easy use great screen quality every light weight	use	14--17	1	use quality weight easy
1684	2541_0	fact dont like apple generally use safari dont use safari install mozilla firefox love every single bit	safari	61--67	-1	use safari install dont
327	2541_1	fact dont like apple generally use safari dont use safari install mozilla firefox love every single bit	safari	83--89	-1	use safari install dont
1467	1731_0	everything easy use mac software much simple microsoft software	mac software	30--42	1	use simple everything mac much easy microsoft software
603	1731_1	everything easy use mac software much simple microsoft software	microsoft software	72--90	-1	use simple everything mac much easy microsoft software
484	1731_2	everything easy use mac software much simple microsoft software	use	25--28	1	use software
1245	319_0	it super easy use	use	20--23	1	use super easy
1184	2202_0	pairing iphone pure pleasure talk painless sync use take forever 's snap	sync	67--74	1	use sync
1079	823_0	it get stick time use keep tap get work	use	36--39	-1	use time keep
423	1718_1	i eventually migration imac backup disc use usb	usb	67--70	0	use usb i imac disc migration backup
1210	1811_1	the mac snow leopard o s extremely easy use although different win xp visa win7	win xp	80--86	0	use win different win7 although xp
1438	2292_0	the ease use wonderful	use	12--15	1	use wonderful ease
298	2846_1	it work great general internet use microsoft office apps home bookkeeping etc	internet use	27--39	1	use work apps great general internet
1235	2235_0	also come useful application like iphoto best photo application ever	application	31--43	1	useful iphoto photo application ever come best
421	2235_2	also come useful application like iphoto best photo application ever	photo application	76--93	1	useful iphoto photo application ever come best
477	2276_2	i connect lacie 2big external drive via firewire 800 interface useful time machine	time machine	90--102	0	useful machine connect time interface 800
72	1192_1	the lock up problem myriad cause common corrupt version appleworks render browser useless	browser	133--140	-1	useless render browser
251	2754_1	i recommend word processing internet user	internet	36--44	1	user internet
1660	452_3	i windows linux user i love size screen big enough i use internet artwork yet small enough reasonably portable	linux	22--27	0	user linux
432	26_1	the battery life amazing versatility outstanding	versatility	33--44	1	versatility outstanding
1292	2276_1	i connect lacie 2big external drive via firewire 800 interface useful time machine	firewire 800 interface	46--68	1	via firewire drive machine interface 800
1224	2100_1	i run window via bootcamp couple program i not want buy mac version like cad program	program	42--50	0	via like couple bootcamp window program want cad
2308	2100_2	i run window via bootcamp couple program i not want buy mac version like cad program	cad program	98--110	0	via like couple bootcamp window program want cad
1521	2296_0	you wo n't spend gob money inefficient virus program need update every month constantly drain wallet	virus program	58--71	-1	virus program update inefficient
1050	1433_0	nightly computer defrags run virus scan	virus scan	46--56	0	virus run scan
757	1811_2	the mac snow leopard o s extremely easy use although different win xp visa win7	visa	88--92	0	visa win7
1608	1867_0	i think part problem computer vista yet i know vista n't entire issue late purchase acer also vista i wait month get next operating system	vista	50--55	-1	vista computer part know problem think wait
1340	1867_1	i think part problem computer vista yet i know vista n't entire issue late purchase acer also vista i wait month get next operating system	vista	68--73	-1	vista computer part know problem think wait
348	1867_3	i think part problem computer vista yet i know vista n't entire issue late purchase acer also vista i wait month get next operating system	vista	152--157	-1	vista computer part know problem think wait
1971	913_0	a month later reinstall os vista	os vista	33--43	-1	vista later os reinstall
344	62_1	they include memory computer know vista would run slowly	vista	70--75	-1	vista run
32	1376_1	it seem could update xp without create vista	vista	62--67	-1	vista without create update
865	2820_0	fast great visual	visual	12--18	1	visual great fast
177	2225_1	i also enjoy fact macbook pro laptop allow run windows 7 use vmware program	vmware program	95--109	0	vmware use program 7 allow
1657	2696_0	i would like volume button rather adjustment front	volume button	21--35	-1	volume button like
923	2510_1	waiting i7 well worth great value price	i7	16--18	1	waiting i7
1677	2619_0	everything i try work i never carry wall charger cause battery awesome	wall charger	65--77	0	wall charger cause
1434	1079_0	second hdd cover wall inside need break install one	hdd cover	7--16	0	wall hdd cover
457	2027_0	the first fell apart right 1 year warranty	1 year warranty	37--52	0	warranty 1 right year
1719	100_0	i course buy 3 year warranty i send replace almost 2 month later dv4 sent replacement	3 year warranty	25--40	0	warranty 3 send year
1267	2786_0	the extended warranty $ 4000 computer one available purchase drop drown menu	extend warranty	4--21	0	warranty 4000 the extended menu
1280	1651_0	and warranty macbook pro last 5 year 1000 battery recharge cycle	warranty	8--16	1	warranty and macbook
1754	592_1	my power supply cord develop exposed wire within first year ownership cover applecare warranty plan	applecare warranty plan	106--129	1	warranty applecare cover plan
1820	160_0	they offer best warranty business n't 3rd party like toshiba	warranty	20--28	1	warranty business
16	2034_0	i something else go wrong say good work order able buy warranty	warranty	101--109	-1	warranty buy
2140	809_0	do not buy gateway computers they are junk and the warranty company is horrible	warranty company	51--67	-1	warranty company the horrible
1369	406_0	hp interested sell extended warranty cost netbook new help fix	extend warranty	33--52	-1	warranty cost
610	967_0	course warranty run next month	warranty	13--21	0	warranty course run
294	839_0	i send back toshiba twice cover warranty	warranty	59--67	1	warranty cover
453	986_0	manufacturer 's warranty cover replacement repair part	warranty	19--27	-1	warranty cover manufacturer
1702	400_1	the quality engineering design warranty superior cover damage drop laptop	engineering design	13--31	1	warranty engineering design
1196	1425_1	in desperation i call customer service number tell warranty expire 2 day old priviledge talk technician would cost credit card ready	warranty	76--84	-1	warranty expire
1498	500_0	we pay three year warranty extended warranty one end well	three year warranty	16--35	0	warranty extended three year
2208	500_1	we pay three year warranty extended warranty one end well	extend warranty	44--61	0	warranty extended three year
555	1143_0	long story short since i experience many problem laptop every since i buy day one i n't ask new laptop refund i pay crapy laptop extension laptop warranty another year make big deal many call complaint product service finally give	warranty	220--228	0	warranty extension pay laptop year crapy
2148	1414_0	the graphic awful warranty n't even worth cheap payment computer	graphic	4--12	-1	warranty graphic
785	1414_1	the graphic awful warranty n't even worth cheap payment computer	warranty	32--40	-1	warranty graphic computer awful the worth
131	98_0	it take several week get acknowledge i warranty	warranty	71--79	-1	warranty i acknowledge get
280	842_0	i 'm still within one year warranty repair depot deem time cause physical abuse not cover	warranty	30--38	-1	warranty i within one deem year 'm still
1930	640_0	they say invalidate warranty hard drive i n't really understand anyway	warranty	39--47	-1	warranty invalidate say i
173	400_2	the quality engineering design warranty superior cover damage drop laptop	warranty	36--44	1	warranty laptop damage engineering design the quality
1517	1845_0	even though i receipt front prove still 2 month leave warranty	warranty	89--97	-1	warranty leave 2 month prove
1067	2110_0	i 'have 1 1 2 yes i issue one month warranty	warranty	86--94	0	warranty month have one
1714	519_1	the battery life suck juice laptop extended life battery go sol much warranty cover product purchase	warranty	132--140	-1	warranty much cover sol
2226	968_0	i definitely get new laptop issue warranty expire research carefully i i n't run across situation like	warranty	80--88	0	warranty new laptop expire issue
1628	2035_0	i take friend temporarily fix i finally pay 1500 extended warranty	extend warranty	83--100	0	warranty pay 1500 extended
495	1213_0	summary they play game warranty period	warranty period	43--58	-1	warranty play game period
1624	174_0	when i get computer back realize still not correct hp tell warranty problem	warranty	93--101	0	warranty problem
247	2785_0	also extended warranty problem	extend warranty	10--27	-1	warranty problem
1609	541_1	the store honor warrenty make comment n't even recommend hp brand problem warranty	warranty	133--142	-1	warranty problem hp brand recommend
2090	515_0	they say computer cover extended warranty product extended warranty take care third party not sony anymore	extend warranty	45--62	0	warranty product take
190	515_1	they say computer cover extended warranty product extended warranty take care third party not sony anymore	extend warranty	88--107	0	warranty product take
1019	400_0	the quality engineering design warranty superior cover damage drop laptop	quality	4--11	1	warranty quality
1890	2033_0	i want purchase extended warranty refuse know trouble	extend warranty	25--42	0	warranty refuse
127	1358_0	because not purchase extended warranty time hook repair	extend warranty	32--49	-1	warranty repair
1821	1216_1	now machine wo n't connect toshiba say replace connection card may warranty repair 30 day i 'm warranty even though constant 5 month occupance since i buy netbook	warranty	110--118	-1	warranty repair i occupance 'm day
815	1216_2	now machine wo n't connect toshiba say replace connection card may warranty repair 30 day i 'm warranty even though constant 5 month occupance since i buy netbook	warranty	161--169	-1	warranty repair i occupance 'm day
1311	1224_0	i happy my purchase toshiba satellite l305d s5934 laptop come time repair toshiba warranty	toshiba warranty	120--136	-1	warranty repair satellite toshiba time come
670	1892_0	i purchase netbook original toshiba laptop crash right warranty expire	warranty	82--90	-1	warranty right crash laptop toshiba expire original
1302	1263_0	hp say warranty	warranty	22--30	0	warranty say
21	1852_0	after say warranty	warranty	35--43	0	warranty say
414	1212_0	they say sorry warranty	warranty	22--30	-1	warranty say sorry
1632	810_0	you will not be able to talk to an american warranty service is out of country	warranty service	44--60	-1	warranty service country an to american talk
466	1236_0	when come time warranty service toshiba n't matter	warranty service toshiba	22--49	0	warranty service toshiba n't matter time come
1069	901_0	so i call compaq phone 3 hour finally get replacement i n't problem get since warranty	warranty	154--162	0	warranty since get
627	904_0	then one month warranty expire replacement charger go	warranty	26--34	0	warranty then month expire one
726	101_0	i get assurance 2 different people remain 10 month warranty would transfer new computer	warranty	76--84	1	warranty transfer month 10
807	1850_0	after i turn email next vain help get acknowledge warranty still valid	warranty	86--94	0	warranty valid acknowledge
1861	1528_0	i call question issue help free even without warranty	warranty	101--109	0	warranty without help
817	1441_1	stopped booting up less week one year warranty	one year warranty	45--62	0	warranty year stopped one
1078	2719_0	still warrenty call toshiba no help	warrenty	12--20	-1	warrenty call
1192	851_0	i tell many great computer get one work great one year soon warrenty get really bad	warrenty	131--139	-1	warrenty get
805	1419_0	i actually contact toshiba i start problem give run around i supply serial number order delay send laptop warrenty expire	warrenty	168--176	-1	warrenty send
203	1926_1	again february computer completely fail point could not load windows i contact acer get fixed thru warrenty take 3 day fight phone agent seem though none speak english	warrenty	136--144	0	warrenty take
522	1256_0	wasted least 8 hour installation time	installation time	30--47	-1	wasted 8 installation hour time
2094	2456_0	its good play apps facebook watch movie	watch movie	44--59	1	watch movie facebook
1896	206_0	the i5 blow desktop water come render video	i5	4--6	-1	water i5
524	2137_0	use mac time love software way take short time load thing easy use n't worry virus	software	38--46	1	way software
2043	1372_1	we numerous problem vista adobe flash player quits uninstalled reinstall internet explore quits lose whatever work also windows update appear computer since get update probably 400 time update	adobe flash player	52--70	-1	we adobe flash vista player problem numerous
