	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
2270	189_1	everything soft bread soggy salad 50 minute wait time incredibly rude service deliver average food	salad	39--44	-1	salad time
944	813_3	all appetizer salad fabulous steak mouth watering pasta delicious	pasta	82--87	1	salad watering fabulous mouth pasta steak
2251	1730_0	salads delicious way begin meal	salads	0--6	1	salads delicious
878	1868_1	my husband mesclun salmon ice cream enjoy 3 course	salmon	28--34	1	salmon cream
3525	971_2	interesting dish change include chicken curry sauce salmon casserole	salmon casserole	73--88	1	salmon sauce include curry casserole
516	797_2	for reason seafood menu unavailable except salmon	salmon	76--82	0	salmon unavailable except
3156	464_3	the ambiance minimal food not phenomenal dish quite good eggplant parmesan veal carrozza chicken saltimbocca	eggplant parmesan	96--113	1	saltimbocca eggplant parmesan
587	511_1	moles excellent lobster ravioli very salty	lobster ravioli	23--38	-1	salty excellent lobster moles ravioli
2336	2667_0	the halibut salty dessert n't waste calorie service poor	halibut	4--11	-1	salty halibut
9	1458_2	our agree favorite orrechiete sausage chicken usually waiter kind enough split dish half get sample meat	meat	152--157	0	sample meat get
1154	53_1	so much usual bar food go enjoy menu sample one hand crafted beer	menu	60--64	1	sample menu
1074	1866_4	i tuna tartare sake mushroom ravioli pinot noir chocolate sampler dessert wine $ 49	chocolate sampler	76--93	1	sampler chocolate wine
3269	2611_0	best reuben sandwich ever	reuben sandwich	5--20	1	sandwich ever reuben best
2029	3683_0	they forget sandwich n't include plastic fork n't include pita hummus platter	sandwich	14--22	0	sandwich forget
3367	1534_1	i n't expect like nosh much i pastrami challah sandwich i otherworldly soup like mom 's knish give yonah schimmel 's run money	soup	112--117	1	sandwich give i knish soup otherworldly
911	499_1	the pastrami sandwich like buttah pickle icy cold beer wash pleasurable experience	beer	71--75	1	sandwich like buttah icy beer cold pickle
3366	1534_0	i n't expect like nosh much i pastrami challah sandwich i otherworldly soup like mom 's knish give yonah schimmel 's run money	pastrami challah sandwich	55--83	1	sandwich pastrami give i challah soup much expect nosh like
1025	3692_1	but n't ever order bacon late nite either platter sandwich matter n't take place morning frying turn hard almost like back hurt molar	platter	48--55	-1	sandwich platter
511	3441_0	the lobster sandwich $ 24 although good not nearly enough warrant price	price	94--99	-1	sandwich price enough nearly not warrant
1642	1029_0	i find variety sashimi plate satisfy fresh yummy	sashimi plate	27--40	1	satisfy plate sashimi variety
3034	1491_0	the sauce delicious crust perfect	sauce	4--9	1	sauce delicious
2971	378_1	my fish delicious incredible curry sauce	curry sauce	39--50	1	sauce fish curry incredible
1264	285_2	the portion small sauce overly ambitious usually inedible service still good restaurant due popularity seem frantic	service	92--99	1	sauce inedible service
1668	3530_3	it 's like take leftover chicken pour oil sprinkle pepper powder sauce translucent red	sauce	90--95	-1	sauce red
3451	3003_2	the fish fresh piece slice perfection season sushi chef usually little fresh wasabi soy sauce also sometimes sea salt	wasabi	117--123	1	sauce wasabi
2462	1438_0	if want americanized chinese food usual watery generic white sauce place	white sauce	70--81	-1	sauce white place
2935	382_1	the calamari come incredible sauce duck noodle yummy well	sauce	38--43	1	sauce yummy
175	2639_2	luckily save room bbq salmon sea bass crispy duck	crispy duck	55--66	1	save crispy bass sea duck
3354	1366_1	the drink save grace service staff please get	service staff	35--48	-1	save drink grace service staff
173	2639_0	luckily save room bbq salmon sea bass crispy duck	bbq salmon	30--40	1	save salmon room bbq
2408	77_1	i come year nothing good thing say service great staff la lantern	staff	106--111	1	say lantern great service staff
844	277_0	from begin appetizer scallop incredible delicious chocolate souffle raspberry mint sorbet delight taste sensation	begin appetizer	5--25	1	scallop begin from sensation appetizer
3373	2995_0	i really like scallop mahi mahi saffron risotto yum	scallop	23--31	1	scallop mahi
2093	1045_0	make sure spicy scallop roll	spicy scallop roll	23--41	1	scallop make spicy roll sure
1584	2183_0	i love spicy scallop roll boyfriend consistently get sesame chicken	scallop roll	19--31	1	scallop roll boyfriend
845	277_1	from begin appetizer scallop incredible delicious chocolate souffle raspberry mint sorbet delight taste sensation	scallop	31--39	1	scallop sensation appetizer
1993	3425_0	we scallop appetizer delicious sauce wonderful	scallop	11--19	1	scallop we wonderful
1135	651_0	the shrimp scampi excellent antipasti plentiful	shrimp scampi	4--17	1	scampi shrimp excellent
2019	2348_0	we make early dinner reservation thoroughly impress remind grandfather old school italian scenery lot fun stuff admire	scenery	118--125	1	scenery stuff
128	2936_0	the strong scent come left right negatively affect taste bud	scent	11--17	-1	scent the strong come
2621	308_0	after seafood craving check city search choose go fish base previous review city search info	seafood	8--15	0	seafood craving
2449	1441_3	my entree hot pot seafood full imitation crabmeat couple piece shrimp squid unnecessarily heat burner	entree	3--9	1	seafood entree
1595	3435_0	mermaid inn overall good restaurant really good seafood	seafood	59--66	1	seafood good restaurant
1887	3228_0	if love seafood would love place	seafood	12--19	1	seafood love
1614	1327_2	the menu seem wide variety dish seafood lover interesting way prepare	seafood	53--60	1	seafood lover
31	675_0	do n't go alone even two people n't enough whole experience pickle selection meat seafood	pickle	77--84	1	seafood pickle
2241	519_1	great selection wine seafood	seafood	29--36	1	seafood selection great wine
2240	519_0	great selection wine seafood	selection wine	6--23	1	seafood selection wine
2972	490_0	if search authentic nyc deli experience look no famous historic katz 's deli lower east side	deli	47--51	1	search deli lower experience nyc authentic
3450	3003_1	the fish fresh piece slice perfection season sushi chef usually little fresh wasabi soy sauce also sometimes sea salt	sushi chef	77--87	1	season slice sushi perfection
3115	341_1	furthermore rice no seasoning sushi bland disgusting	sushi	47--52	-1	seasoning rice sushi disgusting no
876	2120_0	we recently decide try location delight outdoor seating perfect since i yorkie	outdoor seating	72--87	1	seating outdoor yorkie
1318	2938_0	n't disappoint service second arrive door extremely pleasant attentive almost one server per table	service	24--31	1	second service
2401	1457_1	my wife i usually order one primo one secondo split tend offer large portion	secondo	56--63	1	secondo split
1928	2115_2	look menu n't lot choice dumpling appetizer section	appetizer	99--108	-1	section appetizer
1927	2115_1	look menu n't lot choice dumpling appetizer section	dumpling	82--91	0	section dumpling choice
488	773_0	all receive apology leave see show without dinner	dinner	66--72	0	see without dinner
1407	2204_1	it 's super trendy 's always someone take empty seat seem customer service deem not essence	seat	64--68	0	seem empty seat
336	1319_0	the annoying thing though fact server seem train drive revenue	server	54--61	-1	seem fact server
1113	2194_2	they n't seem place emphasis special fresh ingredient necessary good thai	thai	104--108	0	seem good thai emphasis
501	9_0	the waitress seem concerned look good actually waitress	waitress	4--12	-1	seem good the waitress
739	818_0	the place beautiful bar scene seem happen	place	4--9	1	seem place the scene
3286	407_0	the sushi seem pretty fresh adequately proportion	sushi	4--9	1	seem sushi the
985	3418_1	meat dish adorn selection although 's still large number vegetarian friendly choice	vegetarian friendly choice	79--106	1	selection 's vegetarian number choice large although still friendly
3162	2539_0	the bar various selection mixed drink special catcher 2 1 's	bar	4--7	1	selection bar
162	1878_0	the wine selection glass bottle wonderful i always recommend friend make reservation 're go town	wine selection	4--18	1	selection bottle wine
2045	915_1	the buffet nice selection	selection	22--31	1	selection buffet nice
3567	2325_0	the selection change frequently basic dish always available	selection	4--13	0	selection change
90	912_0	wine list selection good wine by the glass generously fill top	wine list selection	0--19	1	selection list glass good fill wine
91	912_1	wine list selection good wine by the glass generously fill top	wine by the glass	32--49	1	selection list glass good the fill by wine
158	2941_0	good selection wine range affordable high end	selection wine	5--23	1	selection range good wine
347	1969_0	the service wine selection ambiance outstanding deserve recognition	service	4--11	1	selection service
348	1969_1	the service wine selection ambiance outstanding deserve recognition	wine selection	13--27	1	selection service outstanding deserve the wine
30	565_0	i ask seltzer lime no ice	seltzer lime	12--29	0	seltzer i ask ice lime
1417	1509_0	still stay away table next u walk table another serf eventhough much long	serf	82--88	-1	serf eventhough
1644	163_0	we could n't carry conversation routinely interrupt waitress servant ask u order hinting 're take much time amazing sit	waitress	71--79	-1	servant waitress
2175	8_1	the service terrible wait everything ask several different people thing allow serve	serve	140--146	-1	serve allow
2198	2089_0	excellent dumpling serve amid clean chic decor	dumpling	10--19	1	serve dumpling excellent
3152	1701_2	winnie staff best crew find serve	serve	52--59	1	serve find
1282	466_5	the bruschetta bit soggy salad fresh include nice mix green not iceberg dish serve pip hot kitchen	serve	116--122	1	serve mix green dish not include kitchen
946	2862_1	besides table promise give restaurant patron twice actually seat serve dish n't order three time receive one order 20 minute rest table serve order undercooked charge $ 45 bill	serve	126--132	-1	serve seat n't charge dish table actually order
949	2862_4	besides table promise give restaurant patron twice actually seat serve dish n't order three time receive one order 20 minute rest table serve order undercooked charge $ 45 bill	serve	246--252	-1	serve seat n't charge dish table actually order
2246	905_0	orsay pleasant throw back traditional french food french service well	french food	51--62	1	service food well french traditional throw
3328	220_0	i highly recommend caviar russe anyone want delicious top grade caviar fantastic service	caviar	72--78	1	service grade top caviar anyone recommend
1572	2855_1	while food good certainly no il mulino service horrendous	service	53--60	-1	service horrendous
3471	1508_1	give 15 % discount end n't enough know service horrible	service	73--80	-1	service horrible
202	3537_0	service could improve overall place understand importance little thing heavy black antique seeming teapot one restaurant experience	service	0--7	-1	service improve
2593	1190_0	you increase service lot	service	25--32	-1	service lot
3508	1038_1	the service mediocre lack air conditioning make less comfortable meal	air conditioning	42--58	-1	service make lack air conditioning mediocre the
246	603_1	the service attentive suggestion menu item right mark	menu item	49--59	1	service menu mark item suggestion attentive
1721	211_0	service food one would expect spending type money	service	0--7	0	service one
3530	299_1	the service outstanding crab cake egg benedict could not well	crab cake egg benedict	34--57	1	service outstanding benedict could crab cake the egg
2051	2827_1	the food average service pathetic no ambience	service	32--39	-1	service pathetic
395	3193_0	the service ok people n't get ask	service	4--11	0	service people
630	3322_0	he offer subpar service no personality	service	17--24	-1	service personality
1263	285_1	the portion small sauce overly ambitious usually inedible service still good restaurant due popularity seem frantic	sauce	37--43	-1	service popularity usually portion ambitious small still sauce
533	2128_1	highly recommend great value excellent sushi service	service	61--68	1	service recommend
2037	3513_0	the service poor restaurant poorly lit staff not attentive i would rather eat mcdonald 's joint	service	4--11	-1	service restaurant
2544	1100_0	both time i extremely disappointed service borderline rude	service	48--55	-1	service rude
2090	2491_0	aside rushed service impressed food drink	service	22--29	-1	service rushed
2577	329_0	service devine oyster sensual come price ca n't beat	service	0--7	1	service sensual
1350	3205_1	hard serve fresh fish trendy modern ambiance prime location park avenue south friendly service	service	109--116	1	service south friendly
2407	77_0	i come year nothing good thing say service great staff la lantern	service	84--91	1	service staff
3011	3633_0	the service superb treat like family	service	4--11	1	service superb
110	3155_1	they often crowd weekend efficient accurate service	crowd	15--22	-1	service they crowd often
3346	938_1	i find food service value exceptional every time i	service	18--25	1	service value
1298	3605_0	interesting selection good wine service fine fun decor	wine	28--33	1	service wine
1342	550_1	we place many time always great food wine service	wine	67--71	1	service wine
2725	573_0	the wine service good	wine	4--8	1	service wine
2684	3174_0	wo n't ca n't not service directory	service	29--36	1	service wo ca n't directory not
1179	2019_1	i cod paella spicy filling i 'm big eater could eat half boyfriend classic fish chip big serving least 5 piece fish basketful fry	fish chip	127--141	-1	serving classic chip half fry fish boyfriend
1585	2183_1	i love spicy scallop roll boyfriend consistently get sesame chicken	sesame chicken	72--86	1	sesame chicken get
356	999_0	it set far small street 's no traffic noise	traffic noise	61--74	1	set 's no street traffic noise
2172	2415_1	you get pay logic mind spice great place grab cheap eats drink beautiful setting	drink	105--111	1	setting drink
85	2911_2	great food good size menu great service unpretentious setting	service	34--41	1	setting service
3468	687_1	i 'd highly recommend special occasion provide intimate setting nice service	service	92--99	1	setting service nice
963	175_2	the decor vibrant eye pleasing several semi private right side din hall great date	semi private	51--69	1	several eye semi private date pleasing
1897	165_1	in term food nothing special limit several appetizer	appetizer	80--90	0	several limit appetizer
1459	3084_3	the food include famous scrumptious bombay style chaat bhelpuri sevpuri samosa chaats well great indian appetizer	samosa chaats	85--98	1	sevpuri samosa chaats
1807	2262_2	the spicy tuna roll unusually good rock shrimp tempura awesome great appetizer share	appetizer	86--95	1	share appetizer
2696	3524_0	we always get sampling appetizer share	appetizer	28--38	0	share appetizer
2653	711_0	i eat share which impress large amount people serve	serve	91--96	1	share serve
1790	1424_4	pick scallion pancake fry vegetable juice special tasty guizhou chicken shredded squid family style one personal favorite sichuan spicy soft shell crab shuizhu fish one hardcore sichuan food fan i would n't recommend american friend 's spicy	sichuan spicy soft shell crab	171--200	1	shell i sichuan spicy crab recommend soft friend
2815	1723_1	the food yummy especially cooked to perfection mussel spicy tomato sauce shoestring crispy fry	mussel spicy tomato sauce	57--86	1	shoestring mussel spicy sauce tomato
1979	551_0	we worry would trouble get somehow manage short wait	wait	86--90	1	short manage wait
1609	845_1	the dining room quietly elegant no music shout refreshing	music	43--48	1	shout music
3437	739_3	the food come wrong waiter no find wine show end meal	meal	102--106	0	show wine end find meal
270	1975_1	succulent steak cook precisely desired 'doneness ' accompany salad side n't look like leafy road kill	salad	76--82	1	side salad
925	1663_0	went wife wait table even though could see many empty not reservation sigh	reservation sigh	117--133	0	sigh see many not reservation empty
2554	1894_2	the place bistro mean simple dish wine serve efficiently bustling atmosphere	wine	53--57	1	simple dish serve wine
522	719_1	next time would n't dare order anything else simple asian appetizer drink	drink	95--101	1	simple drink asian dare appetizer
3456	2435_0	i really recommend simple unda egg roll	unda egg roll	35--51	1	simple unda egg roll recommend
1462	3033_0	the singapore mai fun no curry flavor whatsoever	singapore mai fun	4--21	-1	singapore mai fun the curry flavor
3282	1168_0	i keep finger cross whole subway ride hop table i sit not share rice congee soup people	table	76--81	0	sit ride cross subway hop table whole
3083	3696_1	unlike place nyc sandwich want come triple decker get want reasonably sized portion price	price	153--158	1	sized price portion want
2690	1271_3	the red curry weak tasteless pad thai stick together lumpy rice often overcook seafood pretty sketchy	seafood	117--124	-1	sketchy overcook seafood
2818	2909_0	skip dessert	dessert	5--12	-1	skip dessert
2097	1835_1	some worker ignore talk female customer time 've skip order	order	96--101	-1	skip order 've
2109	488_0	i would get cole slaw knish stomach space	cole slaw	25--34	0	slaw cole space
2366	2753_0	if n't mind pre sliced low quality fish unfriendly staff sushi chef look like miserable place	fish	41--45	-1	sliced fish quality low look
3200	2320_1	service slow people friendly	people	26--32	1	slow friendly people
965	1057_0	drawbacks service slow n't toast	service	11--18	-1	slow service
3287	922_0	service bit slow	service	8--15	-1	slow service
3234	441_0	yeah sometimes service slow	service	20--27	-1	slow service sometimes
1894	1916_0	it 's charmingly small lead atmosphere extremely cozy romantic even	atmosphere	43--52	1	small atmosphere romantic lead
1438	1874_0	the entree bland small dessert not inspire	entree	4--10	-1	small dessert the entree
243	1922_1	granted space small best service find even large restaurant	service	55--62	1	small granted service
3086	468_0	restaurant snob need not bother small neighborhood kind place	place	72--77	1	small neighborhood bother place kind
2608	3015_1	after get sashimi order i could not believe small portion	portion	66--74	-1	small portion believe
355	691_1	the food pretty good little flavorless portion small include dessert	portion	58--66	-1	small portion include little flavorless
3388	2389_2	good hey 's food bad dim sum suppose small portion try dish small dish cheap	portion	85--93	-1	small portion suppose
3575	1908_0	the restaurant small reservation must	reservation	34--46	0	small reservation the restaurant must
2488	1206_0	the place small cramped food fantastic	place	4--9	-1	small the place
917	3050_0	after complain small tip	tip	54--57	-1	small tip complain
2760	1419_0	the tahali small thoroughly unremarkable $ 14 95	tahali	4--9	-1	small unremarkable the tahali
2519	3401_2	small serving main entree salmon wasnt impressed girlfriend chicken good	serving	6--14	-1	small wasnt serving
865	628_2	the server really cool serve u food drink smile	drink	54--60	0	smile drink
866	628_3	the server really cool serve u food drink smile	serve	31--37	1	smile serve server
1216	1378_0	i receive prompt service smile	service	18--25	1	smile service
1713	2477_1	and i say snack really not set proper dinner	snack	10--18	0	snack set
2710	967_0	no food snob allow place people appreciate good food	food	3--7	0	snob food good appreciate
2711	967_1	no food snob allow place people appreciate good food	food	68--72	1	snob food good appreciate
132	2274_1	though spider roll may look like challenge eat soft shell crab hang roll well worth price pay	shell crab	67--77	1	soft shell hang crab
1455	3496_0	pizza little soggy	pizza	0--5	-1	soggy pizza
1278	466_1	the bruschetta bit soggy salad fresh include nice mix green not iceberg dish serve pip hot kitchen	salad	38--44	1	soggy salad fresh the include bit
3553	1462_0	appetizers somewhere around $ 7 main dish $ 11 $ 16	appetizers	0--10	0	somewhere dish appetizers 11
1258	3626_1	if i could rate people place would chart unfortunately pizza sorry not best nyc	pizza	84--89	-1	sorry chart pizza
2027	2558_0	but 've really nice job offer typical pizzeria faves plus terrific special like godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	115--230	1	sort flat oil like less sauce godmother crust faves terrific plus tomato traditional olive usual brushed special pizza
2028	2558_1	but 've really nice job offer typical pizzeria faves plus terrific special like godmother pizza sort traditional flat pizza olive oil brushed crust less tomato sauce usual	special	97--105	1	sort oil special
846	277_2	from begin appetizer scallop incredible delicious chocolate souffle raspberry mint sorbet delight taste sensation	chocolate souffle raspberry mint sorbet	74--117	1	souffle sorbet sensation chocolate raspberry mint
841	3280_0	example soup 6 oz $ 12 dollar mushroom $ 12 1oz	soup	15--19	1	soup example 1oz
1211	2288_0	beef noodle soup good well	beef noodle soup	0--16	1	soup noodle well beef
3569	1536_0	get soup nosh pastrami sandwich $ 8 're golden	soup	8--12	1	soup sandwich
551	1533_1	however 've get amazing pastrami soup hit spot	soup	55--60	1	soup spot
1227	1183_0	the soup pretty good	soup	4--8	1	soup the good
2850	1440_0	the hot sour soup unbearably hot taste pepper nothing else	soup	17--21	-1	soup unbearably
265	1554_2	a narrow corridor lead tiny space three tiny white tile counter great deal mess stack bottle small counter hold 12 14 entree	counter	79--87	-1	space counter small bottle tile hold stack
266	1554_3	a narrow corridor lead tiny space three tiny white tile counter great deal mess stack bottle small counter hold 12 14 entree	counter	148--155	-1	space counter small bottle tile hold stack
1953	3437_0	the lobster sandwich good spaghetti scallops shrimp great	lobster sandwich	4--20	1	spaghetti the sandwich lobster shrimp
3477	2933_0	when notify n't mention special n't apologize let u know make good decision regardless	special	48--56	0	special apologize
2836	2642_3	we menu rarely change e except one two special quality care put thier food evident	special	54--62	0	special care
1111	2194_0	they n't seem place emphasis special fresh ingredient necessary good thai	special	40--48	-1	special ingredient
2730	1641_0	seriously best eat town as everyone say spicy tuna hand roll best 4 've break even	spicy tuna hand roll	75--96	1	spicy hand break tuna roll best
1451	1436_2	pick guizhou chicken fish hot bean source fish fillet spicy source special menu	fish fillet spicy source	54--81	1	spicy menu fish bean fillet source hot pick guizhou chicken
976	1656_1	the spicy tuna salmon best 've ever	salmon	19--25	1	spicy salmon 've the tuna best
3063	949_1	we seat outside waiter spill red wine hot tea date	red wine	46--54	0	spill waiter seat outside red wine
2294	1096_0	this definitely excellent date spot ambiance weekend night scene alive	ambiance	58--66	1	spot ambiance alive
2073	718_0	however i think place good hang spot	spot	47--51	1	spot hang
550	1533_0	however 've get amazing pastrami soup hit spot	pastrami	38--46	1	spot pastrami
2089	2067_1	decor nice though service spotty	service	21--28	-1	spotty service
3383	1358_0	really tasty spring roll noodle good price though	spring roll	13--25	1	spring price tasty roll though
2448	1441_2	my entree hot pot seafood full imitation crabmeat couple piece shrimp squid unnecessarily heat burner	squid	100--105	-1	squid burner
2845	3047_0	we four u arrive noon place empty staff act like impose rude	staff	75--80	-1	staff act
2104	609_0	really cool staff inside	staff	12--18	1	staff cool
667	3515_0	this great thai restaurant friendly staff	staff	53--58	1	staff friendly restaurant
2121	1722_0	the wait staff pleasant fun part gorgeous wonderful aesthetic beautification way not way cuter than me that b $ way	wait staff	4--14	1	staff part wait
3397	2847_3	complimentary stuff keep come waiter saw open gift i receive dessert plate happy birthday write candle nice touch attentive staff	staff	192--197	1	staff receive touch candle attentive nice
2685	3413_0	i not imagine friendly staff work restaurant	staff	30--35	1	staff restaurant
2867	3136_0	english speaking staff	staff	25--30	0	staff speaking english
760	563_1	i back to back diner table behind wait staff hoist tray head squeeze past u	wait staff	61--71	-1	staff u wait
960	2317_0	i start bombay beer big enough two	bombay beer	21--32	1	start beer bombay big
1615	2681_0	the white bean bruschetta start incredible pasta phenomenal	white bean bruschetta	4--24	1	start the bean white bruschetta
1900	3114_1	to begin tell 30 minute wait start leave hostess offer call u cell phone table ready	wait	45--49	-1	start wait
1385	2693_3	i recommend meatball caprese salad bean toast wonderful start meal	meal	97--101	0	start wonderful caprese meal
677	1884_2	the menu impressive selection range burger steak escargot	steak	66--71	0	steak escargot
3113	1902_0	my husband i order steak medium	steak	34--39	0	steak medium
1911	1929_2	the food delicious i halibut special husband steak service top notch	steak	64--69	1	steak notch
3463	1980_0	tasty steak pork loin work	steak	6--11	1	steak work
3085	3419_0	southern indian cuisine still	southern indian cuisine	0--23	0	still cuisine indian southern
1489	1054_0	but n't toaster strange	toaster	22--29	-1	strange toaster
3271	1003_0	wonderful strawberry daiquiri well	strawberry daiquiri	10--31	1	strawberry wonderful well daiquiri
2865	1708_0	i late dinner lucky strike great name joint ever i saw one	dinner	13--19	0	strike i dinner lucky late
623	3693_1	otherwise good stuff late nite eats	eats	36--40	1	stuff eats
406	2801_0	very popular style izakaya sake small portion sake friendly dish	sake	28--32	1	style izakaya sake small portion dish popular
3025	2007_0	the flavor robust subtle	flavor	4--11	1	subtle flavor the
3499	3625_0	such nice people work i review food	people	10--16	1	such work nice people
1567	2030_5	our friendly server make great food suggestion also send sommelier fromages table help suggest different pairing wine cheese	cheese	159--165	0	suggest different pairing wine cheese
291	1907_0	the waitress suggest glass wine go well food	waitress	4--12	1	suggest the waitress
566	2449_0	the waitstaff nice suggest swordfish husband enjoy meal	waitstaff	4--13	1	suggest the waitstaff nice
2335	3139_3	where tank chinatown restaurant display lurking myriad sad looking marine life murky water tank ping 's clear glass healthy looking creature not yet know part dim sum lover 's brunch	brunch	255--261	0	sum brunch lover
3285	969_0	light refresh summer roll not fry remind vietnamese place paris	summer roll	18--30	1	summer light refresh remind not fry roll
3336	1123_1	plus entree hold kitchen busy saturday night owner send complimentary summer roll hold u	summer roll	111--123	1	summer u roll
2842	2095_1	stick dimsum not super overpriced noodle	dimsum	9--15	1	super stick dimsum
2977	1857_1	the space nice order drink surprise	drink	40--45	-1	surprise drink
2976	1857_0	the space nice order drink surprise	space	4--9	1	surprise the order space
3018	637_0	warm comfortable surroundings nice appointment witness etched glass brickwork separate dining room	surroundings	18--30	1	surroundings warm room witness comfortable
2860	1771_0	believe u 've eat sushi 15 yr	sushi	30--35	0	sushi eat
1970	3203_0	overall restaurant expensive sushi favorite everything delicious	sushi	56--61	0	sushi expensive restaurant
1750	348_0	great sushi experience	sushi	6--11	1	sushi experience
3513	1770_0	honestly bad sushi husband entire life	sushi	19--24	-1	sushi husband
1779	300_0	my friend order special sushi roll excellent presentation taste great	sushi roll	40--51	1	sushi order special roll
301	3202_5	we particular sushi please every choice include ceviche mix special crab dumpling assort sashimi sushi roll two type sake banana tempura	roll	157--162	1	sushi roll dumpling tempura
2502	2273_0	their sushi kamikaze rolls fresh well present	sushi	6--11	1	sushi rolls
2504	2273_2	their sushi kamikaze rolls fresh well present	rolls	32--37	1	sushi their kamikaze fresh rolls present
1482	1645_1	$ 20 get unlimited sushi high quality i even take friend japan say one best sushi place us	sushi place	122--134	1	sushi unlimited one say place take best
534	2128_2	highly recommend great value excellent sushi service	value	31--36	1	sushi value
2266	1357_0	total hipster wannabe attitude otherwise sweet spot	spot	53--57	1	sweet attitude spot
104	672_1	dip ingredient chopstick swirl around eat	chopstick	33--43	0	swirl chopstick
103	672_0	dip ingredient chopstick swirl around eat	ingredient	8--19	0	swirl ingredient
567	2449_1	the waitstaff nice suggest swordfish husband enjoy meal	swordfish	43--52	1	swordfish husband
3371	3071_1	cozy romantic atmosphere around 15 table	table	46--52	1	table 15 cozy around
2949	1966_1	if handle 's great place business dinner fun friend simply table 2	table	95--100	1	table 2 simply friend if
213	2588_1	first waitress completely unattentive 2 time saw odd restaurant 6 table get order wrong	table	101--107	0	table 6 restaurant odd get
987	2940_0	bring service notch offer complementary amuse bouche table give u small dessert celebration	amuse bouche	55--67	1	table amuse bouche
2234	2104_3	the wait long dim sum n't like share table typical raucous dim sum atmosphere not gig sleek chinatown alternative	table	65--71	1	table atmosphere
2526	3688_1	it far popular bar restaurant table waiter bartender greatly enjoy unobtrusive atmosphere	table	70--76	-1	table bartender
3465	292_0	i go 5 friend linger table bit n't feel rush even though wait	table	45--50	0	table bit
254	887_0	what come table burn beyond recognition stringy	table	17--22	0	table burn
3559	3511_1	a gentleman maybe manager come table without much smile greeting ask order	table	44--49	0	table come
157	1798_0	the last time i go seat table corridor next kitchen	table	41--46	-1	table corridor
3309	945_3	the cafe really nice comfortable outdoor chair table service could well	service	84--91	-1	table could outdoor chair service
3101	2772_0	the table crammed way close menu typical italian restaurant wine list simply overprice	table	4--10	-1	table crammed the
759	563_0	i back to back diner table behind wait staff hoist tray head squeeze past u	diner	28--33	0	table diner
75	627_1	after really enjoy bar sit table dinner	table	60--65	0	table dinner
1828	1607_1	the service bit slow harken back year grow napoli italy thing not rush sit dinner table night	dinner	138--144	0	table dinner
76	627_2	after really enjoy bar sit table dinner	dinner	74--80	0	table dinner sit
1829	1607_2	the service bit slow harken back year grow napoli italy thing not rush sit dinner table night	table	149--154	1	table dinner sit
3521	562_2	our tiny table two dinner plate hang edge right middle one lane waiter traffic	dinner plate	24--37	-1	table dinner two plate
1865	828_0	even though i make reservation 3pm night dinnerbroker seat table one best view	table	103--108	1	table dinnerbroker seat view
3362	3482_1	i regular due consistently good food ease get table	get table	67--82	1	table ease get
3028	3107_0	i would never wait table eat not that great	table	25--30	0	table eat
1905	3156_0	do n't expect sit inside though table always full	table	61--67	-1	table full expect
704	539_0	the restaurant rather small lucky get table quickly	table	58--63	1	table get
1503	3525_1	the staff attentive almost always get table	table	59--64	1	table get
2699	600_0	it nearly impossible get table ever chance go dinner do not pass	table	33--38	-1	table get
2871	2700_0	i go friend whim go someplace else first could n't get table	table	85--90	-1	table get
3021	2029_1	we run little late reservation n't problem get table immediately	table	76--81	1	table get
2248	2965_0	it 's easy get table large group n't get hustle	table	19--24	1	table group
871	3144_0	i share table loud group kid service rude unattentive	service	58--65	-1	table kid loud service group
1390	772_2	in reality maximize potential diner still take phone reservation reallocate table wait lobby	table	101--107	-1	table lobby
308	585_0	good luck get table	get table	10--25	-1	table luck get
3228	2207_0	and although table open next u asked slightly large space leave u awkwardly seat	table	14--20	0	table open
100	282_0	one thing i like place i never felt rush pressure give table ot incoming guest	table	90--95	0	table ot
2898	195_0	if weather nice try snag outside table	table	47--52	1	table outside snag
3077	2856_1	despite fact space large 've overcrowd floor table	table	77--83	-1	table overcrowd floor
1320	2938_2	n't disappoint service second arrive door extremely pleasant attentive almost one server per table	table	134--139	0	table per server
3596	671_0	each table pot boil water sink surface get platter thin sliced meat various vegetable rice glass noodle	table	5--10	0	table pot
1986	3472_0	both time wait well half hour table even though reservation	table	49--54	-1	table reservation hour wait
1373	513_0	told u sit anywhere sit say table reserve	table	53--58	-1	table reserve
1867	828_2	even though i make reservation 3pm night dinnerbroker seat table one best view	seat	91--97	1	table seat
2563	204_0	though undoubtedly seat table seem like barely enough room no matter size party warm atmosphere worth cramped quarters 'll fun forget tight spot 're	table	43--48	-1	table seem seat
990	2940_3	bring service notch offer complementary amuse bouche table give u small dessert celebration	service	11--18	1	table service
3308	945_2	the cafe really nice comfortable outdoor chair table service could well	table	68--74	1	table service
772	2280_0	the restaurant not large seem several round table accomodate large group hop save buck eat authentic taiwanese	round table	62--74	1	table several accomodate round
830	209_1	great romantic place date try get corner booth table little privacy sit close	corner booth table	48--66	1	table sit corner booth get
1764	2768_3	although table may closely situate candle light food quality service overcompensate	table	13--19	-1	table situate
3014	1186_0	it take five minute get empty table stand n't bad	table	54--59	1	table stand empty
