	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
1825	523_1	i guess the onli good thing that came out of these were the speaker and the subwoof	subwoof	77--86	1	the the speaker the subwoof	0.0
1826	3073_0	the best thing about thi laptop is the price along with some of the newer featur	price	40--45	1	the price along some the	0.0
1827	3062_0	the screen is nice and the imag come veri clear the keyboard and the fit just feel right	screen	4--10	1	the screen is nice and come veri clear and feel right	1.0
1828	1801_1	if you ever see the spin beach ball come up when you think it shouldn t check the activ monitor app to see if the disk throughput ha temporarili drop to zero	spin beach ball	21--39	-1	the spin beach ball come the the	0.0
1829	3023_0	the reflect of the display is onli a minor inconveni if you work in a control light environ like me i prefer it dark or if you can crank up the bright	display	26--33	-1	reflect of the display the	0.0
1830	255_1	there is a small red circl next to it with a x in the middl and when i click on it it say consid replac your batteri and it doe not hold full charg	charg	156--162	-1	hold full charg	0.0
1831	2490_0	2nd best comput in the world onli one way thi comput might becom the best is that it need to upgrad patch to make less easier for peopl to hack into	patch	110--117	-1	upgrad patch	0.0
1832	2080_2	even though it is run snow leopard 2 4 ghz c2d is a bit of an antiqu cpu and thu the occasion spin wheel would appear when run offic mac applic such as word or excel	offic mac applic	147--170	-1	run run offic mac applic such as word	0.0
1833	2675_0	i had static in the output and i had to reduc the sound output qualiti to fm as oppos to the default cd	sound output qualiti	52--72	-1	static in the output reduc the sound output qualiti the	0.0
1834	547_0	it ha a faster processor and more ram	processor	16--25	1	ha a faster processor and ram	0.0
1835	1193_0	speak of the browser it too ha problem	browser	16--23	-1	speak of the browser	0.0
1836	1417_3	the board ha a bad connector with the power suppli and shortli after warrenti expir the power suppli will start have issu	warrenti	72--80	-1	shortli after warrenti	0.0
1837	153_0	the screen is huge and color but no led backlight	screen	4--10	1	the screen is huge and color but backlight	1.0
1838	2953_0	the norton viru scan is onli for a veri short time unlik other that usual are good for a year	norton viru scan	4--22	-1	the norton viru scan veri short time	0.0
1839	205_0	imag are crisp and clean	imag	0--6	1	imag are crisp and clean	1.0
1840	2479_2	it is a much more streamlin system for ad program use the internet and do other thing everyon doe on a comput	use the internet	58--76	0	ad use the internet	0.0
1841	2306_1	overal i would recommend thi to anybodi and tell them that if they want to burn their music or play there video game to buy the cd drive	video game	107--118	0	burn video game	0.0
1842	350_0	also the keyboard doe not light up so unless your sit in a room with some light you cant see anyth and that bad for me becaus my boyfriend tend to watch tv in the dark at night which leav me with no way of see the keyboard	keyboard	9--17	-1	the keyboard light light cant the see the keyboard	0.0
1843	1913_0	thi process continu to repeat itself until the mother board had been replac 4 time and the hard drive replac 3 time	mother board	52--64	-1	the mother board replac the replac	0.0
1844	1540_0	it even ha a great webcam and skype work veri well	webcam	20--26	1	ha a great webcam	1.0
1845	676_1	super fast processor and realli nice graphic card	graphic card	37--50	1	super fast processor realli nice graphic card	1.0
1846	1406_0	mani of my classmat comput hard drive crash	hard drive	32--43	-1	mani of my comput hard drive crash	-1.0
1847	1819_0	it didn t come with ani softwar instal outsid of window media but for the price i wa veri pleas with the condit and the overal product	softwar	24--32	-1	come with ani softwar instal with	0.0
1848	1595_1	it pretti fast and doe not have hiccup while i am use it for web brows upload photo watch movi 720p on occas and creat present	upload photo	80--96	1	and use upload photo watch and creat	1.0
1849	1043_0	support ha been lacklust and now i just want a refund	support	0--7	-1	support ha been lacklust and want	1.0
1850	3020_0	it is everyth i d hope it would be from a look and feel standpoint but somehow a bit more sturdi	look and feel standpoint	46--70	1	hope it would be from a look and feel standpoint somehow a more sturdi	1.0
1851	2160_0	fulli charg the macbook pro can last about five hour unplug	charg	6--13	1	fulli charg last	-1.0
1852	1612_0	the graphic and screen are stun and although i wa a pc person i wa abl to understand how to use a mac fairli quickli	graphic	4--12	1	the graphic and screen are stun and i wa person i wa abl understand	1.0
1853	1064_0	for the bluetooth to work properli you must instal the launch manag on the driver applic dvd or it will not show after the reload	bluetooth	8--17	0	for the bluetooth work instal the the the	0.0
1854	982_1	then i ve fix the dc jack insid the unit rewir the dc jack to the outsid of the laptop replac the power brick	dc jack	61--68	0	fix the dc jack the rewir the dc jack the the the	0.0
1855	2731_0	the first one sent touchpad didn t work the second sent usb didn t work the third sent touchpad didn t work the fourth sent hasn t arriv yet	touchpad	20--28	-1	touchpad t usb t touchpad t t	0.0
1856	761_0	with today s compani fight over marketshar it a shame that asu can get away with the inept staff answer telephon	staff	98--103	-1	inept staff telephon	0.0
1857	335_2	the oper system and user interfac is veri intuit and the larg multi touch track pad is amaz	multi touch track pad	73--94	1	is intuit the larg multi touch track pad is amaz	1.0
1858	2773_0	i will have to purchas spi ware or nortel for privaci protect	spi ware	24--32	0	purchas spi ware or nortel	0.0
1859	1008_0	ive had to call tech support mani time	tech support	16--28	0	call tech support	1.0
1860	1623_0	with a mac comput i have more free time as i don t have to wait for window to boot up or shut down and all the virus associ with window	window	70--77	-1	wait for window associ with window	0.0
1861	1528_0	i have had to call with a few question or issu and they have help me for free even without the warranti	warranti	101--109	0	help for free even without the warranti	1.0
1862	2260_0	the magnet plug in power charg power cord is great i even put it to the test by accid excel innov	magnet plug in power charg power cord	4--46	1	the magnet plug in power charg power cord is great put	1.0
1863	2697_2	i also had a problem with the touchpad that caus the mous pointer to jump all over the screen	mous pointer	55--68	-1	the caus the mous pointer the	0.0
1864	2073_0	also the speaker are not veri loud but it is a netbook	speaker	9--17	-1	also the speaker are not veri loud but netbook	0.0
1865	2553_1	he ha replac hi hard drive twice and of cours ha had to pay for antiviru softwar everi year	antiviru softwar	72--90	-1	pay for antiviru softwar	-1.0
1866	1120_0	i hope to edit thi in the next few hour i am go to tri to instal my own copi of window 7	window 7	87--96	0	own copi of window 7	0.0
1867	3035_0	it work realli well	work	3--8	1	it work realli well	1.0
1868	2460_0	it ha come into good use for my financ schedul my parent busi expens and it is definit amaz for game	game	118--124	1	come for it is definit amaz for game	1.0
1869	2315_0	os x is solid with lot of innov such as quick look which save heap of time	os x	0--4	1	os x is solid lot	1.0
1870	1060_0	you will need them if you want to reload the os i recommend do if you can to start fresh and optim	os	45--47	0	reload the os recommend	1.0
1871	1765_0	it ha a lot of memori and a great batteri life	memori	16--22	1	lot of memori and great life	1.0
1872	2433_0	you may need to special order a bag	bag	32--35	0	special order a bag	1.0
1873	448_0	also the display is except	display	9--16	1	also the display is except	0.0
1874	1599_2	i do not experi a lot of heat come out of it howev i would highli suggest purchas a stand howev due to the natur of the design of the macbook as it is one veri larg heat sink	heat sink	182--191	-1	lot of heat of it of of macbook as it is veri larg heat sink	0.0
1875	1562_1	the differ in the appl keyboard from a pc s keyboard took a bit of tim to get use to but overal it s worth it	pc s keyboard	44--57	0	differ in the appl keyboard from a pc s keyboard took a but overal it s worth it	1.0
1876	1062_0	the onli thing that can be updat is the video other than that you re all set	video	42--47	-1	onli thing that can be updat is the video other that re	0.0
1877	2236_0	also you may need to charg it onc a day if for medium use everi thing fast and easi with mac the size and look is the most featur that attract me to it	size	101--105	1	and the size and look the featur	0.0
1878	469_1	i gave it to my daughter becaus i just hate the screen hate that it had no cd drive to at least play cd s when i want to listen to music and do schoolwork	cd drive	79--87	-1	had no cd drive play cd	1.0
1879	2595_0	keyboard wa also veri nice and had a solid feel	keyboard	0--8	1	keyboard wa also veri nice and had	1.0
1880	2005_2	it is of high qualiti ha a killer gui is extrem stabl is highli expand is bundl with lot of veri good applic is easi to use and is absolut gorgeou	applic	118--130	1	of lot of veri good applic	1.0
1881	2578_0	addit caveat the base instal come with some toshiba specif softwar that may or may not be to a user s like	base instal	23--40	-1	the base instal come	0.0
1882	2210_0	it is also veri lightweight make transport thi comput veri easi	transport	36--48	1	veri lightweight make transport comput veri easi	1.0
1883	1040_0	maximum sound isn t nearli as loud as it should be	maximum sound	0--13	-1	maximum sound isn	0.0
1884	2075_0	i am first time mac buyer and am amaz at featur and eas of use the mac offer	featur	43--51	1	amaz at featur	1.0
1885	112_0	the screen get smeari and dusti veri quickli and it s veri notic	screen	4--10	-1	the screen get smeari and dusti veri and it s veri notic	0.0
1886	1540_1	it even ha a great webcam and skype work veri well	skype	32--37	1	skype work	0.0
1887	1649_0	and if you have a iphon or ipod touch you can connect and download song to it at high speed	speed	88--93	1	connect at high speed	0.0
1888	1435_0	it take me approxim 3 tri to get to each site then after close the browser and reopen it it actual work	browser	78--85	0	close the browser	0.0
1889	460_1	then after 4 or so month the charger stop work so i wa forc to go out and buy new hardwar just to keep thi comput run	hardwar	92--100	-1	buy new hardwar	0.0
1890	2033_0	i want to purchas the extend warranti and they refus becaus they knew it wa troubl	extend warranti	25--42	0	purchas the extend warranti	0.0
1891	1659_1	garageband is easi to work with like all the other appl applic i ve had experi with	appl applic	52--70	1	easi work like all the other appl applic had	1.0
1892	988_0	window vista make thi comput almost unus for onlin servic	window vista	0--13	-1	window vista make comput almost unus onlin servic	0.0
1893	486_2	that includ the extra soni sonic stage softwar the speaker and the subwoof i got that wa worth the money the bluetooth mous for my supposedli bluetooth enabl comput the extend life batteri and the dock port	subwoof	72--81	1	the extra softwar the the subwoof got that wa worth the money the the the	1.0
1894	937_0	i wa also abl to instal and use my photoshop and aftereffect program easili	photoshop	40--49	1	abl instal and my photoshop and program	0.0
1895	2797_0	oh and if that not bad enough it doesn t come with a recoveri cd so you can make one if you know how to or buy one if you buy it the cost is $ 25 for two cd	recoveri cd	54--65	-1	come with a recoveri cd	0.0
1896	206_0	the i5 blow my desktop out of the water when it come to render video	i5	4--6	-1	the i5 blow	0.0
1897	2506_0	i wa origin concern that i couldn t view work i had done in colleg on my mac becaus of the pc format but i wa even more thrill to learn of program like ilif and iwork that allow you to convert your pc document into readabl file on mac	program	156--164	1	of learn of program ilif allow	1.0
1898	2572_0	veri long life batteri up to 10 11 hour depend on how you configur power level set	batteri	15--22	1	veri long life batteri up hour configur	0.0
1899	1221_0	i wa love thi netbook becaus it had an amaz screen and display and wa small and light but after 1 week it stop open web page for me even after instal new browser then eventu it just start give me a blue screen and crash everi time i boot it	screen	52--58	1	wa had an amaz screen and display and wa small and light give a blue screen and	1.0
1900	1056_1	befor i reload with window 7 ultim and use onli the download driver from acer s site	window 7 ultim	24--42	0	reload with window 7 ultim	0.0
1901	475_0	they need to stop outsourc and send some complaint call to us base custom servic agent for those who live in the unit state	custom servic agent	71--94	-1	base custom servic agent	0.0
1902	1408_0	ye the comput wa light weight less expens than the averag laptop and wa pretti self explanatori in use	use	110--113	1	wa weight wa pretti self explanatori in use	1.0
1903	1776_1	the macbook arriv in a nice twin pack and seal in the box all the function work great	function	74--83	1	the all the function work great	1.0
1904	3016_0	i had upgrad my old macbook to lion so i kind of knew what i wa get but hadn t been abl to enjoy some of the awesom new multi touch featur	multi touch featur	131--151	1	upgrad of t some of the awesom new multi touch featur	1.0
1905	1373_3	i notic window ha a new system call window 7 what about us vista user they should get all the bug out of vista befor invest in a new system	window	10--17	0	window ha	0.0
1906	87_2	it is easi to oper and i have alreadi order more softwar and gadget for my new roll royc of laptop	gadget	67--74	0	softwar gadget	0.0
1907	1182_0	they don t translat from a mac even on word result in a ton of run on sentenc	word	41--45	-1	even on word on	0.0
1908	2534_0	but the machin is awesom and ilif is great and i love snow leopard x	ilif	31--36	1	but machin is awesom and ilif is great and love	1.0
1909	1374_1	also if you need to talk to a repres at microsoft there is a charg which i believ is robberi sinc you are charg enorm amount for a veri badli design system which most peopl would have went with xp if they could	system	170--176	-1	a a charg for a design system went	-1.0
1910	2692_0	laptop is advertis as a 15 but the case look like that of a 17	case	38--44	-1	the case look	0.0
1911	3026_1	the first full charg of thi batteri got me onli about 2 full hour	full charg	10--21	-1	the first full charg batteri got full hour	0.0
1912	1097_2	i actual had the hard drive replac twice the mother board onc the dvd drive twice then they final agre to replac it all of thi in less than 1 1 2 year	dvd drive	74--83	-1	had the hard drive replac the the dvd drive agre thi	1.0
1913	3065_0	i ts nice to have the higher end laptop but thi fit my budget and the featur i need	featur	74--82	1	the budget the featur need	0.0
1914	2077_1	the screen show great color	color	23--29	1	show great color	1.0
1915	625_0	no temporari replac they are out of replac becaus mani comput had problem with the nvidia chipset inquir statu of repair	nvidia chipset	101--115	-1	nvidia chipset statu	0.0
1916	821_0	also i have had lot of troubl with the key stick and will not type correctli	key	44--48	-1	key stick	0.0
1917	1995_0	i edit and burn to dvd a lot of video so i obvious could not live with a non function drive	drive	92--97	-1	a live with a non function drive	0.0
1918	1801_0	if you ever see the spin beach ball come up when you think it shouldn t check the activ monitor app to see if the disk throughput ha temporarili drop to zero	disk throughput	124--139	0	the the the disk throughput drop	0.0
1919	313_4	i also purchas iwork to go with it which ha program for word process spreadsheet and present similar to microsoft offic	spreadsheet	77--89	0	process spreadsheet	0.0
1920	1770_2	it ha far exceed my expect for power storag and abil	abil	60--68	1	power abil	1.0
1921	1933_1	i got it back again and wa told the motherboard had been replac so i wa now on the second motherboard within 3 month	motherboard	95--106	-1	i got wa the motherboard replac i wa now the motherboard month	0.0
1922	2617_0	it realli is perfect for work and play	play	34--38	1	perfect work play	1.0
1923	1686_0	anoth thing i might add is the batteri life is excel	batteri life	33--45	1	thing is the batteri life is excel	1.0
1924	2876_1	the game includ are veri good game	game	33--38	1	the game includ are veri good game	1.0
1925	109_0	then it ceas charg at all	charg	15--23	-1	ceas charg all	0.0
1926	404_0	then hp send it back to me with the hardwar screw up not abl to connect	hardwar	37--45	-1	send with the hardwar screw not abl connect	-1.0
1927	1746_3	screen keyboard and mous if you cant see yourself spend the extra money to jump up to a mac the beauti screen respons island backlit keyboard and fun multi touch mous is worth the extra money to me alon	island backlit keyboard	132--155	1	screen keyboard and mous respons island backlit keyboard and multi mous	1.0
1928	7_0	and the best part is that it even come with a free printer when they have a certain promot offer go of cours	printer	52--59	1	come with a free printer have a cours	1.0
1929	2741_0	i had a usb connect but i can t use it becaus it is not compat	usb connect	8--19	-1	had a usb connect	0.0
1930	640_0	they say that thi will invalid the warranti on the hard drive i don t realli understand whi but anyway	warranti	39--47	-1	invalid the warranti the	0.0
1931	90_0	the batteri never held a charg longer than one hour and within two month stop hold a charg for more than ten minut	batteri	4--11	-1	the batteri held	0.0
1932	2005_3	it is of high qualiti ha a killer gui is extrem stabl is highli expand is bundl with lot of veri good applic is easi to use and is absolut gorgeou	use	143--146	1	is qualiti is is is is easi to use is absolut gorgeou	1.0
1933	687_3	good keyboard long batteri life largest hard drive and window 7	window 7	57--66	1	long life window 7	0.0
1934	2644_1	it s so much easier to navig through the oper system to find file and it run a lot faster	run	84--88	1	easier it run lot faster	1.0
1935	459_1	after replac the hard drive the batteri stop work 3 month of use which wa frustrat	batteri	35--42	-1	the the batteri stop	-1.0
1936	2511_0	bigger hd better graphic card and a bid hd	hd	7--9	1	bigger hd graphic a bid hd	0.0
1937	2934_0	the internet speed is spectacular	internet speed	4--18	1	the internet speed is spectacular	0.0
1938	1085_0	when type letter and space are frequent omit requir the user to redo mani word and sentenc	type	5--11	-1	when type letter and space are frequent omit and	0.0
1939	1076_1	system is loos about 20 % of perform becaus of that	system	0--6	-1	system loos	0.0
1940	714_0	i can t say enough of how satisfi i am with their product and help aftermarket	product and help aftermarket	52--80	1	i say satisfi i am with their product and help aftermarket	1.0
1941	1417_0	the board ha a bad connector with the power suppli and shortli after warrenti expir the power suppli will start have issu	board	6--11	-1	the board ha	0.0
1942	2395_2	it is easi to use good qualiti and good price	use	14--17	1	it is easi to use good qualiti and good price	1.0
1943	2091_0	one drawback i wish the key were backlit	key	25--29	-1	wish the key were backlit	1.0
1944	204_0	the screen resolut wa exactli what i wa look for	screen resolut	4--21	1	the screen resolut wa wa	0.0
1945	900_0	then within 5 month the charger crap out on me	charger	27--34	-1	the charger crap	0.0
1946	326_0	i would definit recommend thi if you are in the market for an easi to use stylish fun awesom comput	use	74--77	1	easi to use stylish awesom comput	1.0
1947	599_1	it absolut is more expens than most pc laptop but the eas of use secur and minim problem that have arisen make it well worth the price tag	secur	75--83	1	use secur	1.0
1948	1407_0	my comput froze on sever occas had button that randomli would fall off and even had moment when the comput would refus to turn on at all	button	43--50	-1	had button fall had	0.0
1949	1530_0	it also fun to use	use	16--19	1	fun to use	1.0
1950	803_0	it rare work and when it doe it s incred slow	work	10--15	-1	it rare work and it doe it s incred slow	0.0
1951	2173_2	with all the program that came with it such as ilif and iwork i wa set from the veri begin	iwork	59--64	0	such as ilif iwork	0.0
1952	2129_0	it is stamp and not in piec therefor it is a stronger more resili frame	frame	74--79	1	is stamp not piec it is a stronger more resili frame	1.0
1953	3055_0	it ha a 1 ghz faster processor and a stock 500gb hard drive	processor	23--32	1	ha a faster processor and a stock	0.0
1954	2874_0	the deliveri wa fast and i would not hesit to purchas thi laptop again	deliveri	4--12	1	the deliveri wa fast and hesit	-1.0
1955	1746_5	screen keyboard and mous if you cant see yourself spend the extra money to jump up to a mac the beauti screen respons island backlit keyboard and fun multi touch mous is worth the extra money to me alon	mous	22--27	0	screen keyboard mous beauti screen respons backlit keyboard touch mous	1.0
1956	1984_3	who couldn t love a dvd burner 80 gigabyt hd and fairli new graphic chip as i soon discov though there is a reason for which similarli configur soni and toshiba machin cost more they use higher qualiti compon that are faster better configur and end up last a lot longer	dvd burner	20--30	1	love a dvd burner hd and new graphic a and and a	1.0
1957	1480_0	my friend report the notebook is astonish in perform pictur qualiti and eas of use	perform	49--60	1	report notebook is astonish in perform qualiti and eas	1.0
1958	1228_0	the comput is current in west virginia doe to the method of ship chosen by toshiba	ship	64--72	-1	method of ship chosen	0.0
1959	2221_0	of cours i also have sever great softwar packag that came for free includ iwork garageband and imovi	softwar packag	37--54	1	have sever great softwar packag came for free iwork	1.0
1960	1302_0	i guess he wa the technic person	technic person	19--35	0	guess he wa the technic person	0.0
1961	608_1	can t reinstal with standard os cd becaus of proprietari hardwar driver	proprietari hardwar driver	47--75	-1	standard cd becaus proprietari hardwar driver	0.0
1962	2491_1	first thing first macbook pro ha mani applic to make life easier unlik the window comput	window	86--93	-1	window comput	0.0
1963	378_0	i couldn t believ how long the batteri last on a singl charg	batteri	32--39	1	the batteri last	0.0
1964	2962_2	thi is like due to poor ground and isol between the compon and i m hope that it can be fix with a ground loop isol but i still expect better product qualiti for thi price rang	price rang	193--204	-1	due expect for thi price rang	0.0
1965	1561_0	with awesom graphic and assur secur it s perfect	graphic	13--21	1	with awesom graphic and assur secur it s perfect	1.0
1966	2709_0	key stick period and i havent had the laptop for 45 day yet	key	0--4	-1	key stick	0.0
1967	1843_0	i could not find a phone number anywher to call an actual live person for tech support and had to result the their onlin chat	tech support	77--89	-1	call for tech support	1.0
1968	277_1	the internet wa lock and froze everi time it wa tri to be use and the command prompt would not work at all	command prompt	79--93	-1	the command prompt work	0.0
1969	1338_0	the brand is tarnish in my heart	brand	4--9	-1	the brand tarnish	0.0
1970	12_0	for the $ price special offer thi is a great laptop	price	12--17	1	$ price	0.0
1971	913_0	a month later we reinstal the os vista	os vista	33--43	-1	reinstal the os vista	0.0
1972	2466_0	i love the keyboard	keyboard	11--19	1	love the keyboard	1.0
1973	151_0	the keyboard is top notch	keyboard	4--12	1	the keyboard top notch	1.0
1974	732_0	although i do believ that window oper system may be to fault for some of the problem	window oper system	27--51	-1	window oper system fault	-1.0
1975	35_0	onc open the lead edg is razor sharp	lead edg	15--27	-1	onc open the lead edg is razor sharp	0.0
1976	2947_0	wonder featur	featur	10--18	1	wonder featur	1.0
1977	1069_0	the bluetooth wa not there at all and the fingerprint reader driver would be there but the softwar would hang after instal wa 1 2 way done	bluetooth	4--13	-1	the bluetooth all	0.0
1978	22_0	eas of use is just one of the benefit i love about my mac	use	8--11	1	eas of use of	1.0
1979	1097_1	i actual had the hard drive replac twice the mother board onc the dvd drive twice then they final agre to replac it all of thi in less than 1 1 2 year	mother board	51--63	-1	the the mother board the thi	0.0
1980	2547_0	the os is still as fast as the day that the laptop wa purchas and continu to run flawlessli	os	4--6	1	the os is still as fast as day purchas	0.0
1981	408_0	i v spent as much for ship as i would to buy a new netbook of cours a differ brand	ship	22--30	-1	spent for ship would	0.0
1982	983_1	disappoint for such a love screen and at a reason price	price	59--64	1	disappoint a at a reason price	-1.0
1983	2666_0	the onli problem is a lack of screen resolut	screen resolut	30--48	-1	lack of screen resolut	-1.0
1984	1101_0	strength well shape weak a bad videocard	videocard	39--48	-1	weak a bad videocard	-1.0
1985	670_0	eas of use is just one of the benefit i love about my mac	use	8--11	1	eas of use of	1.0
1986	1552_0	wa veri much worth the price i paid	price	24--29	1	price i	0.0
1987	1191_1	tech support tell me the latter problem is a power suppli problem and have offer to fix it if it happen again	power suppli	46--58	-1	latter problem power suppli problem	-1.0
1988	2993_1	it ha good speed and plenti of hard drive space	hard drive space	32--48	1	good speed of hard drive space	1.0
1989	2731_2	the first one sent touchpad didn t work the second sent usb didn t work the third sent touchpad didn t work the fourth sent hasn t arriv yet	touchpad	90--98	-1	touchpad t usb t touchpad t t	0.0
1990	2157_0	thi comput is except thin for it s screen size and process power	screen size	45--56	1	comput is except thin for it s screen size and power	0.0
1991	2167_0	there are no virus or spywar to worri about like on a window comput	window	57--64	-1	window comput	0.0
1992	1689_0	it is good to know that i can mobil without have to worri about the batteri life	batteri life	73--85	1	worri about the batteri life	-1.0
1993	1599_1	i do not experi a lot of heat come out of it howev i would highli suggest purchas a stand howev due to the natur of the design of the macbook as it is one veri larg heat sink	design	136--142	-1	of of due to the natur of the design of the macbook	0.0
1994	391_1	i paid for extra memori and the 17 inch screen as well as the top of the line dvd and cd burner	17 inch screen	32--46	0	extra memori the 17 inch screen the the	0.0
1995	2234_2	and it come with the new osx that come with new featur that make the use more easi	use	74--77	1	the make the use more easi	1.0
1996	617_0	no luck although i wait for hour on the phone visit machous they state the their call center is down due to too mani phonecal difficult to believ	call center	90--101	-1	the the their call center is down due too mani phonecal difficult believ	-1.0
1997	2362_0	qualiti display i love hp it s the onli comput printer we will buy	qualiti display	0--15	1	qualiti display love buy	1.0
1998	1053_0	adjust the sensit sinc it s not that respons to begin with	sensit	11--22	-1	adjust the sensit sinc it s not that respons begin	-1.0
1999	2236_1	also you may need to charg it onc a day if for medium use everi thing fast and easi with mac the size and look is the most featur that attract me to it	look	110--114	1	size look	0.0
2000	1076_0	system is loos about 20 % of perform becaus of that	perform	31--42	-1	of perform of that	0.0
2001	2990_2	right size and weight for portabl	portabl	26--37	1	size for portabl	0.0
2002	3_1	it s so nice to look at and the key are easi to type with	look	16--20	1	it s so nice to look at and key are easi to type	1.0
2003	1987_1	the cover for the dvd drive soon came off too a mark of poor construct qualiti	construct qualiti	63--83	-1	mark of poor construct qualiti	-1.0
2004	453_12	there are sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	school or offic use	31--51	0	sever program for school or offic use page or	0.0
2005	115_1	the batteri life befor the batteri complet die of cours left much to be desir	batteri	29--36	-1	batteri life the batteri die	-1.0
2006	1067_0	unless you need the bluetooth 3	bluetooth 3	20--31	0	need the bluetooth 3	0.0
2007	927_0	so then you may be lucki to get ahold to someon who understand that it no good and they will let you send it back but of cours you are take a chanc of them test it out to see what ha happen and they tell you that it wa not on their side then you are stuck pay for the repair the price of a new one	price	301--306	-1	pay the the price new one	0.0
2008	1036_0	you have to toss out the wifi card and replac it just to have ani sort of network capabl	network capabl	75--93	-1	sort of network capabl	0.0
2009	722_0	other instal featur such as certain printer softwar are also most attract	featur	16--24	1	other instal featur such as certain softwar are also most attract	1.0
2010	1061_0	everi driver on the driver applic dvd is everyth you will need for a reload	driver	6--12	1	everi driver dvd everyth	0.0
2011	2961_1	my one complaint with thi laptop is that i ve notic an electron fuzz sound come out of the headphon jack when headphon are plug in	headphon jack	98--112	-1	come of the headphon jack	0.0
2012	1080_2	also hdd secur insid use rail and there is onli one set on the main hard drive	hard drive	76--86	0	set on the main hard drive	-1.0
2013	169_0	not easi to carri	carri	12--17	-1	not easi to carri	1.0
2014	70_0	it fire up in the morn in less than 30 second and i have never had ani issu with it freez	fire up	3--11	1	it fire up morn and had	0.0
2015	309_0	sinc i ve had thi comput i ve onli use the trackpad becaus it is so nice and smooth	trackpad	48--56	1	use the trackpad becaus it is so nice and smooth	1.0
2016	1095_0	i also purchas offic max s max assur with the no lemon claus	offic max s max assur	17--45	0	purchas offic max s max assur lemon claus	1.0
2017	2645_0	i don t have stupid pop up window even when i have pop up block i don t have to wait 5 minut for a webpag to download and best of all i can run all the web program softwar i need to use all at onc without slow me down	pop up window	20--34	1	have stupid pop up window have pop up have	-1.0
2018	2990_1	right size and weight for portabl	weight	15--21	1	size weight	0.0
2019	1535_3	howev i love thi particular mac becaus it veri fast great size and ha fantast featur like the light keyboard and easi mous pad	mous pad	133--142	1	keyboard easi mous pad	1.0
2020	2677_1	as with ani laptop not purchas with softwar option it come with a lot of what i consid useless applic	applic	103--115	-1	consid useless applic	-1.0
2021	1997_1	it might be someth deep within window for i wa unabl to creat a disk imag on my hard drive	hard drive	89--99	-1	unabl creat on my hard drive	1.0
2022	2234_1	and it come with the new osx that come with new featur that make the use more easi	featur	50--58	1	come with new osx come with new featur make use more easi	1.0
2023	374_0	love the graphic awesom program includ garageband and realli cool default background	graphic	9--17	1	love the graphic awesom program	1.0
2024	2955_0	it is so simpl to use i use it more than my desktop	use	19--22	1	it is so simpl to use i use more desktop	0.0
2025	2419_0	it is easi to go from one keyboard to anoth	keyboard	26--34	0	easi go from one keyboard	1.0
2026	3060_0	i mainli use it for email internet and manag person file pic vid etc	internet	27--35	0	email internet	0.0
2027	2392_0	am veri glad i bought it great netbook low price	price	45--50	1	great netbook low price	1.0
2028	2500_0	i wa taught to use photoshop and wa amaz	photoshop	20--29	1	use photoshop	0.0
2029	2819_1	asid from the trial softwar and the short batteri life lack of a webcam it great	batteri life	44--56	-1	the softwar the short batteri life	0.0
2030	208_0	the trackpad wa easi to learn and navig	trackpad	4--12	1	the trackpad wa easi learn	1.0
2031	1986_1	i had to re instal window within two week of the purchas and soon discov crack in the screen hing	screen hing	95--108	-1	the discov in the screen hing	0.0
2032	1985_0	from the get go the m6809 wa unsteadi in it oper	oper	47--56	-1	unsteadi in it oper	0.0
2033	2409_1	the program that come standard with the leopard run system are enough for the averag person to run all the basic	leopard run system	41--63	0	come with the leopard run system the the	0.0
2034	312_5	the comput run veri fast with no problem and the ilif softwar that come with it iphoto imovi web itun garageband is all veri help as well	garageband	118--128	1	veri come iphoto imovi web itun garageband is all veri help as	1.0
2035	1502_0	but to be honest i don t use my comput for anyth like graphic edit and complex data analysi and game	game	107--113	0	analysi game	0.0
2036	354_2	the system constantli overheat the batteri life is too short the case is come apart and my core applic that i use everi day in my work as a graphic artist run poorli	core applic	97--114	-1	my core applic use my run	0.0
2037	334_2	it s also veri capabl of do moder video edit although you may need the perform boost of the larger macbook pro for heavi duti mobil video edit	mobil video edit	142--162	0	capabl do moder video edit need for heavi duti mobil video edit	1.0
2038	2487_1	it is fast boot up shut down and connect with the internet	boot up	11--21	1	it is fast boot up shut and connect	0.0
2039	2219_1	the touchpad is veri intuit so much so that i never want to use button to click again	button	68--75	0	use button	0.0
2040	1208_0	in 5 month the connect qualiti got wors and wors	connect qualiti	16--31	-1	the connect qualiti got	0.0
2041	950_0	the compani sent me a whole new cord overnight and apolog	cord	34--38	1	sent a whole new cord overnight	0.0
2042	103_0	the realiti wa it heat up veri quickli and took way too long to do simpl thing like open my document folder	open my document folder	92--119	-1	wa like open my document folder	1.0
2043	1372_1	we have had numer problem with vista such as adob flash player just quit and ha to be uninstal and then reinstal internet explor just quit and you lose whatev you were work on also the same window updat ha appear on thi comput sinc we got it and ha been updat probabl 400 time the same updat	adob flash player	52--70	-1	numer problem such as adob flash player quit quit same updat same updat	-1.0
2044	697_2	the 13 macbook pro just fit in my budget and with free ship and no tax to ca thi is the best price we can get for a great product	budget	36--42	1	fit in my budget and free ship and	1.0
