	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
1820	160_0	they offer the best warranty in the business and don t 3rd party it out like toshiba	warranty	20--28	1	offer the best warranty the business	1.0
1821	1216_1	now the machine won t connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i m out of warranty even though this has been a constant 5 month occupance since i bought the netbook	warranty	110--118	-1	won they they only warranty repair now i m out of warranty constant occupance i	1.0
1822	3023_1	the reflectiveness of the display is only a minor inconvenience if you work in a controlled lighting environment like me i prefer it dark or if you can crank up the brightness	brightness	167--177	0	the crank the brightness	1.0
1823	1706_0	my main reason to convert was the imovie program	imovie program	34--48	1	main reason was the imovie program	0.0
1824	1752_1	however i may have inadvertently thrown out one of the batteries with the shipping carton	shipping carton	75--90	0	thrown the with the shipping carton	0.0
1825	523_1	i guess the only good thing that came out of these were the speakers and the subwoofer	subwoofer	77--86	1	the the speakers the subwoofer	0.0
1826	3073_0	the best thing about this laptop is the price along with some of the newer features	price	40--45	1	the price along some the	0.0
1827	3062_0	the screen is nice and the images comes very clear the keyboard and the fit just feels right	screen	4--10	1	the screen is nice and comes very clear and feels right	1.0
1828	1801_1	if you ever see the spinning beach ball come up when you think it shouldn t check the activity monitor app to see if the disk throughput has temporarily dropped to zero	spinning beach ball	21--39	-1	the spinning beach ball come the the	0.0
1829	3023_0	the reflectiveness of the display is only a minor inconvenience if you work in a controlled lighting environment like me i prefer it dark or if you can crank up the brightness	display	26--33	-1	reflectiveness of the display the	0.0
1830	255_1	there is a small red circle next to it with a x in the middle and when i click on it it says consider replacing your battery and it does not hold full charge	charge	156--162	-1	hold full charge	0.0
1831	2490_0	2nd best computer in the world only one way this computer might become the best is that it needs to upgrade patches to make less easier for people to hack into	patches	110--117	-1	upgrade patches	0.0
1832	2080_2	even though it is running snow leopard 2 4 ghz c2d is a bit of an antiquated cpu and thus the occasional spinning wheel would appear when running office mac applications such as word or excel	office mac applications	147--170	-1	running running office mac applications such as word	0.0
1833	2675_0	i had static in the output and i had to reduce the sound output quality to fm as opposed to the default cd	sound output quality	52--72	-1	static in the output reduce the sound output quality the	0.0
1834	547_0	it has a faster processor and more ram	processor	16--25	1	has a faster processor and ram	0.0
1835	1193_0	speaking of the browser it too has problems	browser	16--23	-1	speaking of the browser	0.0
1836	1417_3	the board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues	warrenty	72--80	-1	shortly after warrenty	0.0
1837	153_0	the screen is huge and colorful but no led backlighting	screen	4--10	1	the screen is huge and colorful but backlighting	1.0
1838	2953_0	the nortons virus scan is only for a very short time unlike others that usually are good for a year	nortons virus scan	4--22	-1	the nortons virus scan very short time	0.0
1839	205_0	images are crisp and clean	images	0--6	1	images are crisp and clean	1.0
1840	2479_2	it is a much more streamlined system for adding programs using the internet and doing other things everyone does on a computer	using the internet	58--76	0	adding using the internet	0.0
1841	2306_1	overall i would recommend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive	video games	107--118	0	burn video games	0.0
1842	350_0	also the keyboard does not light up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard	keyboard	9--17	-1	the keyboard light light cant the seeing the keyboard	0.0
1843	1913_0	this process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times	mother board	52--64	-1	the mother board replaced the replaced	0.0
1844	1540_0	it even has a great webcam and skype works very well	webcam	20--26	1	has a great webcam	1.0
1845	676_1	super fast processor and really nice graphics card	graphics card	37--50	1	super fast processor really nice graphics card	1.0
1846	1406_0	many of my classmates computers hard drives crashed	hard drives	32--43	-1	many of my computers hard drives crashed	-1.0
1847	1819_0	it didn t come with any software installed outside of windows media but for the price i was very pleased with the condition and the overall product	software	24--32	-1	come with any software installed with	0.0
1848	1595_1	its pretty fast and does not have hiccups while i am using it for web browsing uploading photos watching movies 720p on occasion and creating presentations	uploading photos	80--96	1	and using uploading photos watching and creating	1.0
1849	1043_0	support has been lackluster and now i just want a refund	support	0--7	-1	support has been lackluster and want	1.0
1850	3020_0	it is everything i d hoped it would be from a look and feel standpoint but somehow a bit more sturdy	look and feel standpoint	46--70	1	hoped it would be from a look and feel standpoint somehow a more sturdy	1.0
1851	2160_0	fully charged the macbook pro can last about five hours unplugged	charged	6--13	1	fully charged last	-1.0
1852	1612_0	the graphics and screen are stunning and although i was a pc person i was able to understand how to use a mac fairly quickly	graphics	4--12	1	the graphics and screen are stunning and i was person i was able understand	1.0
1853	1064_0	for the bluetooth to work properly you must install the launch manager on the drivers applications dvd or it will not show after the reload	bluetooth	8--17	0	for the bluetooth work install the the the	0.0
1854	982_1	then i ve fixed the dc jack inside the unit rewired the dc jack to the outside of the laptop replaced the power brick	dc jack	61--68	0	fixed the dc jack the rewired the dc jack the the the	0.0
1855	2731_0	the first one sent touchpad didn t work the second sent usb didn t work the third sent touchpad didn t work the fourth sent hasn t arrived yet	touchpad	20--28	-1	touchpad t usb t touchpad t t	0.0
1856	761_0	with today s company fighting over marketshare its a shame that asus can get away with the inept staff answering telephone	staff	98--103	-1	inept staff telephone	0.0
1857	335_2	the operating system and user interface is very intuitive and the large multi touch track pad is amazing	multi touch track pad	73--94	1	is intuitive the large multi touch track pad is amazing	1.0
1858	2773_0	i will have to purchase spy ware or nortell for privacy protection	spy ware	24--32	0	purchase spy ware or nortell	0.0
1859	1008_0	ive had to call tech support many times	tech support	16--28	0	call tech support	1.0
1860	1623_0	with a mac computer i have more free time as i don t have to wait for windows to boot up or shut down and all the viruses associated with windows	windows	70--77	-1	wait for windows associated with windows	0.0
1861	1528_0	i have had to call with a few questions or issues and they have helped me for free even without the warranty	warranty	101--109	0	helped for free even without the warranty	1.0
1862	2260_0	the magnetic plug in power charging power cord is great i even put it to the test by accident excellent innovation	magnetic plug in power charging power cord	4--46	1	the magnetic plug in power charging power cord is great put	1.0
1863	2697_2	i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen	mouse pointer	55--68	-1	the caused the mouse pointer the	0.0
1864	2073_0	also the speakers are not very loud but it is a netbook	speakers	9--17	-1	also the speakers are not very loud but netbook	0.0
1865	2553_1	he has replaced his hard drive twice and of course has had to pay for antivirus software every year	antivirus software	72--90	-1	pay for antivirus software	-1.0
1866	1120_0	i hope to edit this in the next few hours i am going to try to install my own copy of windows 7	windows 7	87--96	0	own copy of windows 7	0.0
1867	3035_0	it works really well	works	3--8	1	it works really well	1.0
1868	2460_0	it has come into good use for my finances scheduling my parents business expenses and it is definitely amazing for gaming	gaming	118--124	1	come for it is definitely amazing for gaming	1.0
1869	2315_0	os x is solid with lots of innovations such as quick look which save heaps of time	os x	0--4	1	os x is solid lots	1.0
1870	1060_0	you will need them if you want to reload the os i recommend doing if you can to start fresh and optimal	os	45--47	0	reload the os recommend	1.0
1871	1765_0	it has a lot of memory and a great battery life	memory	16--22	1	lot of memory and great life	1.0
1872	2433_0	you may need to special order a bag	bag	32--35	0	special order a bag	1.0
1873	448_0	also the display is exceptional	display	9--16	1	also the display is exceptional	0.0
1874	1599_2	i do not experience a lot of heat coming out of it however i would highly suggest purchasing a stand however due to the nature of the design of the macbook as it is one very large heat sink	heat sink	182--191	-1	lot of heat of it of of macbook as it is very large heat sink	0.0
1875	1562_1	the difference in the apple keyboard from a pc s keyboard took a bit of tim to get used to but overall it s worth it	pc s keyboard	44--57	0	difference in the apple keyboard from a pc s keyboard took a but overall it s worth it	1.0
1876	1062_0	the only thing that can be updated is the video other than that you re all set	video	42--47	-1	only thing that can be updated is the video other that re	0.0
1877	2236_0	also you may need to charge it once a day if for medium use every thing fast and easy with mac the size and look is the most feature that attracted me to it	size	101--105	1	and the size and look the feature	0.0
1878	469_1	i gave it to my daughter because i just hated the screen hated that it had no cd drive to at least play cd s when i wanted to listen to music and do schoolwork	cd drive	79--87	-1	had no cd drive play cd	1.0
1879	2595_0	keyboard was also very nice and had a solid feel	keyboard	0--8	1	keyboard was also very nice and had	1.0
1880	2005_2	it is of high quality has a killer gui is extremely stable is highly expandable is bundled with lots of very good applications is easy to use and is absolutely gorgeous	applications	118--130	1	of lots of very good applications	1.0
1881	2578_0	additional caveat the base installation comes with some toshiba specific software that may or may not be to a user s liking	base installation	23--40	-1	the base installation comes	0.0
1882	2210_0	it is also very lightweight making transporting this computer very easy	transporting	36--48	1	very lightweight making transporting computer very easy	1.0
1883	1040_0	maximum sound isn t nearly as loud as it should be	maximum sound	0--13	-1	maximum sound isn	0.0
1884	2075_0	i am first time mac buyer and am amazed at features and ease of use the mac offers	features	43--51	1	amazed at features	1.0
1885	112_0	the screen gets smeary and dusty very quickly and it s very noticeable	screen	4--10	-1	the screen gets smeary and dusty very and it s very noticeable	0.0
1886	1540_1	it even has a great webcam and skype works very well	skype	32--37	1	skype works	0.0
1887	1649_0	and if you have a iphone or ipod touch you can connect and download songs to it at high speed	speed	88--93	1	connect at high speed	0.0
1888	1435_0	it takes me approximately 3 tries to get to each site then after closing the browser and reopening it it actually works	browser	78--85	0	closing the browser	0.0
1889	460_1	then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running	hardware	92--100	-1	buy new hardware	0.0
1890	2033_0	i wanted to purchase the extended warranty and they refused because they knew it was trouble	extended warranty	25--42	0	purchase the extended warranty	0.0
1891	1659_1	garageband is easy to work with like all the other apple applications i ve had experience with	apple applications	52--70	1	easy work like all the other apple applications had	1.0
1892	988_0	windows vista makes this computer almost unusable for online service	windows vista	0--13	-1	windows vista makes computer almost unusable online service	0.0
1893	486_2	that included the extra sony sonic stage software the speakers and the subwoofer i got that was worth the money the bluetooth mouse for my supposedly bluetooth enabled computer the extended life battery and the docking port	subwoofer	72--81	1	the extra software the the subwoofer got that was worth the money the the the	1.0
1894	937_0	i was also able to install and use my photoshop and aftereffects programs easily	photoshop	40--49	1	able install and my photoshop and programs	0.0
1895	2797_0	oh and if thats not bad enough it doesn t come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds	recovery cd	54--65	-1	come with a recovery cd	0.0
1896	206_0	the i5 blows my desktop out of the water when it comes to rendering videos	i5	4--6	-1	the i5 blows	0.0
1897	2506_0	i was originally concerned that i couldn t view work i had done in college on my mac because of the pc formatting but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs	programs	156--164	1	of learn of programs ilife allow	1.0
1898	2572_0	very long life battery up to 10 11 hours depending on how you configure power level settings	battery	15--22	1	very long life battery up hours configure	0.0
1899	1221_0	i was loving this netbook because it had an amazing screen and display and was small and light but after 1 week it stopped opening web pages for me even after installing new browsers then eventually it just started giving me a blue screen and crashing every time i booted it	screen	52--58	1	was had an amazing screen and display and was small and light giving a blue screen and	1.0
1900	1056_1	before i reloaded with windows 7 ultimate and used only the downloaded drivers from acer s site	windows 7 ultimate	24--42	0	reloaded with windows 7 ultimate	0.0
1901	475_0	they need to stop outsourcing and send some complaint calls to us based customer service agents for those who live in the united states	customer service agents	71--94	-1	based customer service agents	0.0
1902	1408_0	yes the computer was light weight less expensive than the average laptop and was pretty self explanatory in use	use	110--113	1	was weight was pretty self explanatory in use	1.0
1903	1776_1	the macbook arrived in a nice twin packing and sealed in the box all the functions works great	functions	74--83	1	the all the functions works great	1.0
1904	3016_0	i had upgraded my old macbook to lion so i kind of knew what i was getting but hadn t been able to enjoy some of the awesome new multi touch features	multi touch features	131--151	1	upgraded of t some of the awesome new multi touch features	1.0
1905	1373_3	i noticed windows has a new system called windows 7 what about us vista users they should get all the bugs out of vista before investing in a new system	windows	10--17	0	windows has	0.0
1906	87_2	it is easy to operate and i have already ordered more software and gadgets for my new rolls royce of laptops	gadgets	67--74	0	software gadgets	0.0
1907	1182_0	they don t translate from a mac even on word resulting in a ton of run on sentences	word	41--45	-1	even on word on	0.0
1908	2534_0	but the machine is awesome and ilife is great and i love snow leopard x	ilife	31--36	1	but machine is awesome and ilife is great and love	1.0
1909	1374_1	also if you need to talk to a representative at microsoft there is a charge which i believe is robbery since you are charged enormous amounts for a very badly designed system which most people would have went with xp if they could	system	170--176	-1	a a charged for a designed system went	-1.0
1910	2692_0	laptop is advertised as a 15 but the casing looks like that of a 17	casing	38--44	-1	the casing looks	0.0
1911	3026_1	the first full charge of this battery got me only about 2 full hours	full charge	10--21	-1	the first full charge battery got full hours	0.0
1912	1097_2	i actually had the hard drive replaced twice the mother board once the dvd drive twice then they finally agreed to replace it all of this in less than 1 1 2 years	dvd drive	74--83	-1	had the hard drive replaced the the dvd drive agreed this	1.0
1913	3065_0	i ts nice to have the higher end laptops but this fits my budget and the features i need	features	74--82	1	the budget the features need	0.0
1914	2077_1	the screen shows great colors	colors	23--29	1	shows great colors	1.0
1915	625_0	no temporary replacement they are out of replacements because many computers had problems with the nvidia chipset inquired status of repair	nvidia chipset	101--115	-1	nvidia chipset status	0.0
1916	821_0	also i have had lot of trouble with the keys sticking and will not type correctly	keys	44--48	-1	keys sticking	0.0
1917	1995_0	i edit and burn to dvd a lot of video so i obviously could not live with a non functioning drive	drive	92--97	-1	a live with a non functioning drive	0.0
1918	1801_0	if you ever see the spinning beach ball come up when you think it shouldn t check the activity monitor app to see if the disk throughput has temporarily dropped to zero	disk throughput	124--139	0	the the the disk throughput dropped	0.0
1919	313_4	i also purchased iwork to go with it which has programs for word processing spreadsheets and presentations similar to microsoft office	spreadsheets	77--89	0	processing spreadsheets	0.0
1920	1770_2	it has far exceeded my expectations for power storage and ability	ability	60--68	1	power ability	1.0
1921	1933_1	i got it back again and was told the motherboard had been replaced so i was now on the second motherboard within 3 months	motherboard	95--106	-1	i got was the motherboard replaced i was now the motherboard months	0.0
1922	2617_0	it really is perfect for work and play	play	34--38	1	perfect work play	1.0
1923	1686_0	another thing i might add is the battery life is excellent	battery life	33--45	1	thing is the battery life is excellent	1.0
1924	2876_1	the games included are very good games	games	33--38	1	the games included are very good games	1.0
1925	109_0	then it ceased charging at all	charging	15--23	-1	ceased charging all	0.0
1926	404_0	then hp sends it back to me with the hardware screwed up not able to connect	hardware	37--45	-1	sends with the hardware screwed not able connect	-1.0
1927	1746_3	screen keyboard and mouse if you cant see yourself spending the extra money to jump up to a mac the beautiful screen responsive island backlit keyboard and fun multi touch mouse is worth the extra money to me alone	island backlit keyboard	132--155	1	screen keyboard and mouse responsive island backlit keyboard and multi mouse	1.0
1928	7_0	and the best part is that it even comes with a free printer when they have a certain promotion offer going of course	printer	52--59	1	comes with a free printer have a course	1.0
1929	2741_0	i had a usb connect but i can t use it because it is not compatible	usb connect	8--19	-1	had a usb connect	0.0
1930	640_0	they say that this will invalidate the warranty on the hard drive i don t really understand why but anyway	warranty	39--47	-1	invalidate the warranty the	0.0
1931	90_0	the battery never held a charge longer than one hour and within two months stopped holding a charge for more than ten minutes	battery	4--11	-1	the battery held	0.0
1932	2005_3	it is of high quality has a killer gui is extremely stable is highly expandable is bundled with lots of very good applications is easy to use and is absolutely gorgeous	use	143--146	1	is quality is is is is easy to use is absolutely gorgeous	1.0
1933	687_3	good keyboard long battery life largest hard drive and windows 7	windows 7	57--66	1	long life windows 7	0.0
1934	2644_1	it s so much easier to navigate through the operating system to find files and it runs a lot faster	runs	84--88	1	easier it runs lot faster	1.0
1935	459_1	after replacing the hard drive the battery stopped working 3 months of use which was frustrating	battery	35--42	-1	the the battery stopped	-1.0
1936	2511_0	bigger hd better graphics card and a bid hd	hd	7--9	1	bigger hd graphics a bid hd	0.0
1937	2934_0	the internet speed is spectacular	internet speed	4--18	1	the internet speed is spectacular	0.0
1938	1085_0	when typing letters and spaces are frequently omitted requiring the user to redo many words and sentences	typing	5--11	-1	when typing letters and spaces are frequently omitted and	0.0
1939	1076_1	system is loosing about 20% of performance because of that	system	0--6	-1	system loosing	0.0
1940	714_0	i can t say enough of how satisfied i am with their product and help aftermarket	product and help aftermarket	52--80	1	i say satisfied i am with their product and help aftermarket	1.0
1941	1417_0	the board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues	board	6--11	-1	the board has	0.0
1942	2395_2	it is easy to use good quality and good price	use	14--17	1	it is easy to use good quality and good price	1.0
1943	2091_0	one drawback i wish the keys were backlit	keys	25--29	-1	wish the keys were backlit	1.0
1944	204_0	the screen resolution was exactly what i was looking for	screen resolution	4--21	1	the screen resolution was was	0.0
1945	900_0	then within 5 months the charger crapped out on me	charger	27--34	-1	the charger crapped	0.0
1946	326_0	i would definitely recommend this if you are in the market for an easy to use stylish fun awesome computer	use	74--77	1	easy to use stylish awesome computer	1.0
1947	599_1	it absolutely is more expensive than most pc laptops but the ease of use security and minimal problems that have arisen make it well worth the price tag	security	75--83	1	use security	1.0
1948	1407_0	my computer froze on several occasion had buttons that randomly would fall off and even had moments when the computer would refuse to turn on at all	buttons	43--50	-1	had buttons fall had	0.0
1949	1530_0	its also fun to use	use	16--19	1	fun to use	1.0
1950	803_0	it rarely works and when it does it s incredibly slow	works	10--15	-1	it rarely works and it does it s incredibly slow	0.0
1951	2173_2	with all the programs that came with it such as ilife and iwork i was set from the very beginning	iwork	59--64	0	such as ilife iwork	0.0
1952	2129_0	it is stamped and not in pieces therefore it is a stronger more resilient frame	frame	74--79	1	is stamped not pieces it is a stronger more resilient frame	1.0
1953	3055_0	it has a 1 ghz faster processor and a stock 500gb hard drive	processor	23--32	1	has a faster processor and a stock	0.0
1954	2874_0	the delivery was fast and i would not hesitate to purchase this laptop again	delivery	4--12	1	the delivery was fast and hesitate	-1.0
1955	1746_5	screen keyboard and mouse if you cant see yourself spending the extra money to jump up to a mac the beautiful screen responsive island backlit keyboard and fun multi touch mouse is worth the extra money to me alone	mouse	22--27	0	screen keyboard mouse beautiful screen responsive backlit keyboard touch mouse	1.0
1956	1984_3	who couldn t love a dvd burner 80 gigabyte hd and fairly new graphics chip as i soon discovered though there is a reason for which similarly configured sony and toshiba machines cost more they use higher quality components that are faster better configured and end up lasting a lot longer	dvd burner	20--30	1	love a dvd burner hd and new graphics a and and a	1.0
1957	1480_0	my friend reports the notebook is astonishing in performance picture quality and ease of use	performance	49--60	1	reports notebook is astonishing in performance quality and ease	1.0
1958	1228_0	the computer is currently in west virginia doe to the method of shipping chosen by toshiba	shipping	64--72	-1	method of shipping chosen	0.0
1959	2221_0	of course i also have several great software packages that came for free including iwork garageband and imovie	software packages	37--54	1	have several great software packages came for free iwork	1.0
1960	1302_0	i guess he was the technical person	technical person	19--35	0	guess he was the technical person	0.0
1961	608_1	can t reinstall with standard os cd because of proprietary hardware drivers	proprietary hardware drivers	47--75	-1	standard cd because proprietary hardware drivers	0.0
1962	2491_1	first things first macbook pro has many applications to make life easier unlike the windows computers	windows	86--93	-1	windows computers	0.0
1963	378_0	i couldn t believe how long the battery lasted on a single charge	battery	32--39	1	the battery lasted	0.0
1964	2962_2	this is likely due to poor grounding and isolation between the components and i m hoping that it can be fixed with a ground loop isolator but i still expected better product quality for this price range	price range	193--204	-1	due expected for this price range	0.0
1965	1561_0	with awesome graphics and assuring security it s perfect	graphics	13--21	1	with awesome graphics and assuring security it s perfect	1.0
1966	2709_0	keys stick periodically and i havent had the laptop for 45 days yet	keys	0--4	-1	keys stick	0.0
1967	1843_0	i could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat	tech support	77--89	-1	call for tech support	1.0
1968	277_1	the internet was locked and froze every time it was trying to be used and the command prompt would not work at all	command prompt	79--93	-1	the command prompt work	0.0
1969	1338_0	the brand is tarnished in my heart	brand	4--9	-1	the brand tarnished	0.0
1970	12_0	for the $ price special offer this is a great laptop	price	12--17	1	$ price	0.0
1971	913_0	a month later we reinstall the os vista	os vista	33--43	-1	reinstall the os vista	0.0
1972	2466_0	i love the keyboard	keyboard	11--19	1	love the keyboard	1.0
1973	151_0	the keyboard is top notch	keyboard	4--12	1	the keyboard top notch	1.0
1974	732_0	although i do believe that windows operating system may be to fault for some of the problems	windows operating system	27--51	-1	windows operating system fault	-1.0
1975	35_0	once open the leading edge is razor sharp	leading edge	15--27	-1	once open the leading edge is razor sharp	0.0
1976	2947_0	wonderful features	features	10--18	1	wonderful features	1.0
1977	1069_0	the bluetooth was not there at all and the fingerprint reader driver would be there but the software would hang after installation was 1 2 way done	bluetooth	4--13	-1	the bluetooth all	0.0
1978	22_0	ease of use is just one of the benefits i love about my mac	use	8--11	1	ease of use of	1.0
1979	1097_1	i actually had the hard drive replaced twice the mother board once the dvd drive twice then they finally agreed to replace it all of this in less than 1 1 2 years	mother board	51--63	-1	the the mother board the this	0.0
1980	2547_0	the os is still as fast as the day that the laptop was purchased and continues to run flawlessly	os	4--6	1	the os is still as fast as day purchased	0.0
1981	408_0	i v spent as much for shipping as i would to buy a new netbook of course a different brand	shipping	22--30	-1	spent for shipping would	0.0
1982	983_1	disappointing for such a lovely screen and at a reasonable price	price	59--64	1	disappointing a at a reasonable price	-1.0
1983	2666_0	the only problem is a lack of screen resolutions	screen resolutions	30--48	-1	lack of screen resolutions	-1.0
1984	1101_0	strengths well shaped weaknesses a bad videocard	videocard	39--48	-1	weaknesses a bad videocard	-1.0
1985	670_0	ease of use is just one of the benefits i love about my mac	use	8--11	1	ease of use of	1.0
1986	1552_0	was very much worth the price i paid	price	24--29	1	price i	0.0
1987	1191_1	tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again	power supply	46--58	-1	latter problem power supply problem	-1.0
1988	2993_1	it has good speed and plenty of hard drive space	hard drive space	32--48	1	good speed of hard drive space	1.0
1989	2731_2	the first one sent touchpad didn t work the second sent usb didn t work the third sent touchpad didn t work the fourth sent hasn t arrived yet	touchpad	90--98	-1	touchpad t usb t touchpad t t	0.0
1990	2157_0	this computer is exceptionally thin for it s screen size and processing power	screen size	45--56	1	computer is exceptionally thin for it s screen size and power	0.0
1991	2167_0	there are no viruses or spyware to worry about like on a windows computer	windows	57--64	-1	windows computer	0.0
1992	1689_0	it is good to know that i can mobilize without having to worry about the battery life	battery life	73--85	1	worry about the battery life	-1.0
1993	1599_1	i do not experience a lot of heat coming out of it however i would highly suggest purchasing a stand however due to the nature of the design of the macbook as it is one very large heat sink	design	136--142	-1	of of due to the nature of the design of the macbook	0.0
1994	391_1	i paid for extra memory and the 17 inch screen as well as the top of the line dvd and cd burners	17 inch screen	32--46	0	extra memory the 17 inch screen the the	0.0
1995	2234_2	and it comes with the new osx that comes with new features that makes the use more easy	use	74--77	1	the makes the use more easy	1.0
1996	617_0	no luck although i waited for hours on the phone visited machouse they stated the their call center is down due to too many phonecalls difficult to believe	call center	90--101	-1	the the their call center is down due too many phonecalls difficult believe	-1.0
1997	2362_0	quality display i love hp it s the only computer printer we will buy	quality display	0--15	1	quality display love buy	1.0
1998	1053_0	adjust the sensitivity since it s not that responsive to begin with	sensitivity	11--22	-1	adjust the sensitivity since it s not that responsive begin	-1.0
1999	2236_1	also you may need to charge it once a day if for medium use every thing fast and easy with mac the size and look is the most feature that attracted me to it	look	110--114	1	size look	0.0
2000	1076_0	system is loosing about 20% of performance because of that	performance	31--42	-1	of performance of that	0.0
2001	2990_2	right size and weight for portability	portability	26--37	1	size for portability	0.0
2002	3_1	it s so nice to look at and the keys are easy to type with	look	16--20	1	it s so nice to look at and keys are easy to type	1.0
2003	1987_1	the cover for the dvd drive soon came off too a mark of poor construction quality	construction quality	63--83	-1	mark of poor construction quality	-1.0
2004	453_12	there are several programs for school or office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing or movie making imovie etc	school or office use	31--51	0	several programs for school or office use pages or	0.0
2005	115_1	the battery life before the battery completely died of course left much to be desired	battery	29--36	-1	battery life the battery died	-1.0
2006	1067_0	unless you need the bluetooth 3	bluetooth 3	20--31	0	need the bluetooth 3	0.0
2007	927_0	so then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back but of course you are taking a chance of them testing it out to see what has happened and they tell you that it was not on their side then you are stuck paying for the repair the price of a new one	price	301--306	-1	paying the the price new one	0.0
2008	1036_0	you have to toss out the wifi card and replace it just to have any sort of network capability	network capability	75--93	-1	sort of network capability	0.0
2009	722_0	other installed features such as certain printer software are also most attractive	features	16--24	1	other installed features such as certain software are also most attractive	1.0
2010	1061_0	every driver on the drivers applications dvd is everything you will need for a reload	driver	6--12	1	every driver dvd everything	0.0
2011	2961_1	my one complaint with this laptop is that i ve noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in	headphone jack	98--112	-1	coming of the headphone jack	0.0
2012	1080_2	also hdd secures inside using rails and there is only one set on the main hard drive	hard drive	76--86	0	set on the main hard drive	-1.0
2013	169_0	not easy to carry	carry	12--17	-1	not easy to carry	1.0
2014	70_0	it fires up in the morning in less than 30 seconds and i have never had any issues with it freezing	fires up	3--11	1	it fires up morning and had	0.0
2015	309_0	since i ve had this computer i ve only used the trackpad because it is so nice and smooth	trackpad	48--56	1	used the trackpad because it is so nice and smooth	1.0
2016	1095_0	i also purchased office max s max assurance with the no lemon clause	office max s max assurance	17--45	0	purchased office max s max assurance lemon clause	1.0
2017	2645_0	i don t have stupid pop up windows even when i have pop ups blocked i don t have to wait 5 minutes for a webpage to download and best of all i can run all the web programming software i need to use all at once without slowing me down	pop up windows	20--34	1	have stupid pop up windows have pop ups have	-1.0
2018	2990_1	right size and weight for portability	weight	15--21	1	size weight	0.0
2019	1535_3	however i love this particular mac because its very fast great size and has fantastic features like the lighted keyboard and easy mouse pad	mouse pad	133--142	1	keyboard easy mouse pad	1.0
2020	2677_1	as with any laptop not purchased with software options it comes with a lot of what i consider useless applications	applications	103--115	-1	consider useless applications	-1.0
2021	1997_1	it might be something deep within windows for i was unable to create a disk image on my hard drive	hard drive	89--99	-1	unable create on my hard drive	1.0
2022	2234_1	and it comes with the new osx that comes with new features that makes the use more easy	features	50--58	1	comes with new osx comes with new features makes use more easy	1.0
2023	374_0	love the graphics awesome programs including garageband and really cool default background	graphics	9--17	1	love the graphics awesome programs	1.0
2024	2955_0	it is so simple to use i use it more than my desktop	use	19--22	1	it is so simple to use i use more desktop	0.0
2025	2419_0	it is easy to go from one keyboard to another	keyboard	26--34	0	easy go from one keyboard	1.0
2026	3060_0	i mainly use it for email internet and managing personal files pics vids etc	internet	27--35	0	email internet	0.0
2027	2392_0	am very glad i bought it great netbook low price	price	45--50	1	great netbook low price	1.0
2028	2500_0	i was taught to use photoshop and was amazed	photoshop	20--29	1	use photoshop	0.0
2029	2819_1	aside from the trial software and the short battery life lack of a webcam its great	battery life	44--56	-1	the software the short battery life	0.0
2030	208_0	the trackpad was easy to learn and navigate	trackpad	4--12	1	the trackpad was easy learn	1.0
2031	1986_1	i had to re install windows within two weeks of the purchase and soon discovered cracks in the screen hinges	screen hinges	95--108	-1	the discovered in the screen hinges	0.0
2032	1985_0	from the get go the m6809 was unsteady in its operation	operation	47--56	-1	unsteady in its operation	0.0
2033	2409_1	the programs that come standard with the leopard running system are enough for the average person to run all the basics	leopard running system	41--63	0	come with the leopard running system the the	0.0
2034	312_5	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes garageband is all very helpful as well	garageband	118--128	1	very comes iphoto imovie web itunes garageband is all very helpful as	1.0
2035	1502_0	but to be honest i don t use my computer for anything like graphics editing and complex data analysis and gaming	gaming	107--113	0	analysis gaming	0.0
2036	354_2	the system constantly overheats the battery life is too short the case is coming apart and my core applications that i use every day in my work as a graphic artist run poorly	core applications	97--114	-1	my core applications use my run	0.0
2037	334_2	it s also very capable of doing moderate video editing although you may need the performance boost of the larger macbook pros for heavy duty mobile video editing	mobile video editing	142--162	0	capable doing moderate video editing need for heavy duty mobile video editing	1.0
2038	2487_1	it is fast booting up shutting down and connection with the internet	booting up	11--21	1	it is fast booting up shutting and connection	0.0
2039	2219_1	the touchpad is very intuitive so much so that i never want to use buttons to click again	buttons	68--75	0	use buttons	0.0
